symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
XPO,1.0265286035275514,0.9968930142632042,129.53627827336075,129.94
ZBH,1.0319632577033153,0.9956990077068364,101.49159985555784,101.93
ENOV,1.0223220646153308,0.9945245569692844,31.24796157997492,31.42
ARCO,1.0156179566427024,0.9902275077266348,6.931592554086444,7.0
GOOGL,0.9784662852387197,0.9897631229986993,250.70699905557055,253.3
SHOP,1.012278385072943,0.9861090139373815,155.5685580387613,157.76
CSTM,1.0075761371544494,0.9845119351921174,15.053187489087474,15.29
GE,1.004811113420843,0.9833476516523788,295.3091332677259,300.31
RCI,1.0328396468432652,0.9756846279951453,36.344252392819165,37.25
TX,1.0004874695363604,0.9730842011126327,34.534758297487336,35.49
WMT,1.0273808991058162,0.970942005280363,104.5995822288535,107.73
DHR,1.006784172028086,0.9606632790435206,200.79303526928143,209.015
AAPL,0.9992590932947423,0.9501001146477364,239.7007579244774,252.29
MRVL,1.0053061572678705,0.9383796185625937,82.53048745258012,87.95
PEP,1.0213980195503278,0.9342459408261522,143.60294356438786,153.71
DBRG,1.0178762364047615,0.9269903158675511,11.41588573990889,12.315
CLDX,1.0424058939222984,0.9173016457512289,24.611203155505468,26.83
BILL,1.008642468827271,0.9109172736678467,46.53876351169029,51.09
HBM,1.0432721186743752,0.901275776785838,14.789935497055602,16.41
LW,1.0275054429664237,0.8989122849750474,58.438287646227835,65.01
SMCI,1.0216393994861823,0.8981030124613851,46.863015190235075,52.18
CCJ,1.0040419248847752,0.8945164003533066,77.49195576260695,86.63
CVS,1.0052011090628514,0.8918161685143089,73.60158838748592,82.53
NESR,1.0156056940316145,0.8907696058768848,9.477788606530055,10.64
AMRK,1.0227399375275485,0.8853603088808658,24.320847684957382,27.47
FSLR,1.0032030542786867,0.8718368919845271,202.1353834066126,231.85
CRNX,1.043413222647594,0.8671963720199684,36.049353184870085,41.57
CLS,1.005513176659504,0.7292764885068099,201.7361086331963,276.625
ASML,1.0064686858068062,0.7195116453046139,740.5717511626799,1029.27
CDE,1.0073897755091414,0.6514902490790393,13.710612291868383,21.045
