symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
QUAD,1.0103746921702235,1.011941831530361,6.628218996523865,6.55,,,0-1,True,-0.23403500232699637
MRVL,1.0103528334390472,1.0119166320062107,85.2026659492894,84.1992939481268,,,0-1,False,-0.11813842385190187
ALAB,1.0102934385790767,1.0118481603271048,145.36210671259187,143.66,,,0-1,False,-0.0939228477738202
IMXI,1.0108711514393962,1.011041691753303,15.519489968413199,15.35,,,0-1,False,-0.024791265971868426
LKQ,1.0093180455715434,1.0107238801031742,30.847292820748876,30.52,,,0-1,True,-0.07699084503229381
AVGO,1.009156499737713,1.0105377070232175,342.7383656312031,339.16435106694,,,0-1,False,-0.03574354502981003
PEP,1.0102711897703396,1.0104322211032306,152.79756047523054,151.22,,,0-1,True,-0.05644168092570789
CSTM,1.0088172979912124,1.0101468241026073,18.56649862700592,18.38,,,0-1,True,-0.22539602713943896
KINS,1.0087861104793423,1.0101108868146578,16.33349303979302,16.17,,,0-1,True,-0.13654331324318114
DAR,1.0084190084826017,1.0096879013297766,36.540605149124616,36.19,,,0-1,False,-0.09227999053413893
ZTS,1.0083553979591686,1.0096146121723075,121.62014206351994,120.461947160055,,,0-1,False,-0.06576467639077088
TX,1.009404112352772,1.0095514211559988,38.58505531658228,38.22,,,0-1,True,-0.08870620198785317
AHCO,1.0080726426305564,1.0092888511823594,10.36539650164283,10.27,,,0-1,True,-0.1400160713720504
ATR,1.0080216172371645,1.0092300680160973,123.45911422040919,122.33,,,0-1,False,-0.05106448163385413
CRM,1.0079166961125603,1.0091091977638447,256.4852214200812,254.169937196534,,,0-1,True,-0.15980826052973274
GDYN,1.0079090696039372,1.009100412092517,9.727727972571865,9.64,,,0-1,True,-0.19972392627036029
LFST,1.0075895716686418,1.0087323712542227,6.980428009079221,6.92,,,0-1,True,-0.12479300487608735
KNF,1.0072150175134462,1.0083009539805827,76.90311376009905,76.27,,,0-1,True,-0.11489404854290497
DDL,1.0070491642803423,1.0081099370857838,2.0666253710258564,2.05,,,0-1,True,-0.24837688731384833
CWAN,1.0070255598535307,1.0080827521067404,21.4620817923525,21.29,,,0-1,False,-0.04539747329745503
SPB,1.006983789356251,1.0080346459184606,62.074773495658796,61.58,,,0-1,True,-0.13758295446915025
BA,1.0068168780195428,1.0078424236961288,207.11161806955448,205.5,,,0-1,True,-0.1494122673052949
HTO,1.0066181809391501,1.0076136081547642,49.24207703052332,48.87,,,0-1,True,-0.09851757174036635
CLS,1.0064825627347613,1.0074574407732186,305.2394554054698,302.98,,,0-1,False,-0.07876951932872034
CCJ,1.0063587840073631,1.0073149123372425,90.43673282963762,89.78,,,0-1,False,-0.11431810545117338
SLGN,1.0056767314425419,1.006529638614883,40.66379740004127,40.4,,,0-1,True,-0.07570978827799058
CG,1.0053844734825184,1.0061931996026428,58.15796693703275,57.8,,,0-1,True,-0.1498821877552482
CVS,1.0053657844938815,1.0061716863723607,79.54206031654292,79.0541628172056,,,0-1,False,-0.05959432370747231
SLP,1.0053529609575171,1.0061569250389648,19.549629053507086,19.43,,,0-1,False,-0.20693929753355766
CHMI,1.0052031326102395,1.0059844599416568,2.4200569555200224,2.40566037735849,,,0-1,True,-0.12856961794307442
COP,1.0050761988380474,1.0058383544770906,94.91090712845828,94.36,,,0-1,False,-0.10587571843231236
UTL,1.004958798822236,1.0057032276507696,50.033735575625784,49.75,,,0-1,False,-0.051428887873019136
MA,1.0045442257529207,1.0052260940552296,571.2408256442139,568.270988012005,,,0-1,True,-0.08455886701732274
TXG,1.0041804119195978,1.0048074281231698,15.835765067221155,15.76,,,0-1,False,-0.05909872809178618
DHR,1.0040718033243787,1.0046824534628518,229.28152391873834,228.21292750607,,,0-1,False,-0.03500932683579916
DBRG,1.0037653655041716,1.0043298608489384,14.08156830735377,14.0208599348534,,,0-1,True,-0.5512981450546592
KRO,1.0034509386819037,1.0039681094987345,4.889324693258837,4.87,,,0-1,False,-0.13101183083369394
PRU,1.0038425832270605,1.0039024377865937,118.05892668370342,117.6,,,0-1,True,-0.14644172757423568
SHOP,1.0032776738422189,1.003768781006038,160.45243964381518,159.85,,,0-1,False,-0.12585719677673068
SPNT,1.0032031872509959,1.0036830928154465,22.402206631640766,22.32,,,0-1,True,-0.1314603774455536
UPWK,1.0031444042600668,1.0036154711429068,21.457298773035347,21.38,,,0-1,True,-0.2319303412312842
ZM,1.0030241647788531,1.0034771560058326,86.84091308074476,86.54,,,0-1,False,-0.10380547982390642
ZBH,1.0029529006286277,1.003395181027953,92.49929811619617,92.1863089091508,,,0-1,False,-0.050064101630479474
MDB,1.0021005412164574,1.00241484929879,417.0045773082967,416.0,,,0-1,True,-0.30427687394988845
CVNA,1.0019866254960024,1.0022838492991315,448.942981778067,447.92,,,0-1,True,-0.3850367836657971
MD,0.9997736706606222,0.9997701597200893,22.684784924048827,22.69,,,0-1,False,-0.07455463271648921
IBM,0.9995970222043323,0.9995368969679168,308.51705861811723,308.66,,,0-1,False,-0.0625960630634177
PACS,0.9994088700111349,0.9993997034876344,34.7291396961953,34.75,,,0-1,True,-0.5084480962247442
HLF,0.9983874611210146,0.9981472010298333,14.872393295344517,14.9,,,0-1,True,-0.4187277885164855
LW,0.9978357279825418,0.9975134671966324,59.31215075951176,59.46,,,0-1,False,-0.06632203849651142
ERIE,0.9840198239539841,0.9816781440371705,280.3448524807749,285.577155999268,,,0-1,False,-0.039231990026299735
TSLA,0.9653211364226781,0.9648019952212858,458.5800363486294,475.31,,,0-1,True,-0.1882690235687925
