symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,a1_T,f10_over_a1_T_x,sentiment_7d,sentiment7d_gt_0_2,pct_above_sma200,bb_percent_b,f10_over_ma20_x,f1_over_prev_a1_x,rule2_ok,spy_trend_value,spy_trend_bin,persist_2of3_ok,rule_4a,stop_loss_pct
SHW,1.022033620116667,1.0132559965161798,364.33645866732274,359.57,368.91,0.9876025552772295,,,0.033710159691917374,0.6314425281626956,1.0338587012008154,1.0124265397597525,False,,,True,True,-0.07105966755740833
TJX,1.0250568077539592,1.0129096275222755,153.99265067221154,152.03,153.94,1.0003420207367255,,,0.0865129713022239,0.2577341432405705,1.002556319480544,1.0119694661644747,False,,,False,False,-0.03544908356515053
KEY,1.026716315634915,1.0124160482262357,22.59712619640958,22.32,22.645,0.9978858995985683,,,0.22428991185112634,0.8139679664949905,1.05370995959066,1.0114157280828278,False,,,True,True,-0.06810510227879185
PEG,1.0272928018813083,1.0123492877609699,82.53683743115188,81.53,80.14,1.029908128664236,,,-0.006833814396272175,0.6238939698118832,1.0363286072454359,1.0113280234612727,False,,,True,True,-0.05682613199424147
NVR,1.018345689437681,1.012347805628582,7862.217009809368,7766.32,8025.84,0.9796129763126811,,,0.020170870075674197,0.6427160150354214,1.0314409620721563,1.0116553013753973,False,,,True,True,-0.06872799600560342
KVUE,1.0227437196163922,1.012041027219152,17.781560848240503,17.57,17.995,0.9881389746174216,,,-0.08783163198362509,0.53400445708138,1.0257192295806055,1.0111864591104185,False,,,True,False,-0.055275571712014804
TECH,1.0019423906692777,1.011847471025041,65.39570205234838,64.63,68.67,0.9523183639485712,,,0.15851298422291737,0.2843915036177096,0.9745497932648578,1.0098132589340238,False,,,False,False,-0.035636780103218135
EA,1.00070623514377,1.0116988039457415,203.74602212663288,201.39,196.84,1.0350844448619838,,,0.14756787193232723,0.4930291884195522,1.0004862439742932,1.0116716928015204,False,,,False,False,0.011699090233701304
AVB,1.0037809347364133,1.0108631482269599,176.08225178965412,174.19,177.78,0.9904502856882333,,,-0.06892464301342971,0.23861410381978326,0.9886956817530714,1.0069145772268189,False,,,False,False,-0.0062002059900596596
ALK,1.0091596295637029,1.0105413138977046,53.19489476357518,52.64,56.16,0.9472025420864526,0.02,False,0.04255791108153506,0.7259695915474808,1.0526242891348692,1.001029584992596,False,,,True,True,-0.11056678735307202
GOOGL,0.9982517458302851,1.0099197436452048,343.0798361137125,339.71,333.04,1.0301460368535684,0.28,True,0.45018835697359627,1.0092338059143229,1.0321605226201525,1.009986902804084,False,,,False,False,-0.07038619189438922
TEL,1.0052685282845693,1.0095266074559628,228.50634759765717,226.35,215.79,1.0589292719665284,,,0.12198256933168605,0.3936877981215907,0.9941001581278249,1.0040398931329266,False,,,False,False,-0.0282534765035668
MCD,1.0121054751594274,1.009475054909939,322.4465220393327,319.42,323.43,0.9969592246833401,-0.01,False,0.0476306372677997,0.8610759938193548,1.0374109714812108,1.009016590582367,False,,,True,True,-0.06259593744230307
ARE,1.0028821723585526,1.009465692684144,54.32944358026063,53.82,55.31,0.982271625027312,,,-0.1882849202375635,0.30186737244522854,0.9742220951505483,1.0064572000653242,False,,,False,False,-0.06412956255202251
CRNX,1.018956447595546,1.0093714008682542,50.42819518737798,49.96,47.43,1.0632130547623442,0.35,True,0.29183070866141736,0.11440481704492816,0.9497514923361366,0.989898095362371,False,,,False,False,-0.050395210085336206
EG,1.0029086088117047,1.009092923836625,332.86948278598754,329.87,333.17,0.9990980063810894,,,-0.003549270037367047,0.7352210274790917,1.0184540438565512,1.0060580372515797,False,,,False,False,-0.04424660947215209
POOL,1.0056531798421189,1.0090889127947056,255.24904049142077,252.95,260.42,0.9801437696468043,,,-0.11001243034689157,0.3378479049375326,0.9858563000081911,1.0032064206763927,False,,,False,False,-0.06543116663039206
FITB,1.0237652934954284,1.0086109150001457,53.20422576625768,52.75,54.09,0.9836240666714305,,,0.21934903895579594,0.7667715054635074,1.0576434666134775,1.0077218769791587,False,,,True,True,-0.09824927058353028
DD,1.0274972422081563,1.008193997271076,45.67118807637974,45.3,47.815,0.9551644479008626,,,0.30893599971717767,0.5967975091738017,1.0381042322360767,1.007169510221517,False,,,True,False,-0.06893224607455939
MPWR,1.0008448062144348,1.008180796063617,1174.359236678783,1164.83,1136.83,1.0330121800786247,,,0.38164583339957625,0.8697758325614248,1.1072953407203827,1.0072982931868544,False,,,True,True,-0.2301511457728146
CNC,1.0006734196065326,1.0080755011905524,42.83312804558658,42.49,40.94,1.0462415252952266,,,0.04580018374806949,0.2384814292430648,0.9560432575322041,1.007371985477194,False,,,False,False,-0.012964870149480334
GS,1.0000047946336734,1.0079298049822325,946.3352145997683,938.89,913.07,1.0364322720051784,,,0.26407884460204145,0.6016717569522592,1.0059220108335016,1.0079247934447193,False,,,False,False,-0.02183542265110161
GS,1.0000047946336734,1.0079298049822325,946.3352145997683,938.89,913.07,1.0364322720051784,,,0.26407884460204145,0.6016717569522592,1.0059220108335016,1.0079247934447193,False,,,False,False,-0.02183542265110161
CMS,1.0251394298391814,1.007825724211326,72.3518087411311,71.79,71.57,1.0109236934627792,,,-0.00871014291153982,0.3440076965365581,1.0189821522890412,1.0068872727471636,False,,,False,False,-0.03476075339541196
LNT,1.029327254149874,1.0078161469087215,67.05000825383723,66.53,66.75,1.0044945056754642,,,0.02271138679412732,0.2508895724021455,1.0168937540108869,1.0067258290282208,False,,,False,False,-0.03844565776076514
DTE,1.0276874757886343,1.0075878019536475,136.66920945699275,135.64,135.77,1.0066230349634877,,,-0.007536244002884884,0.40054321776641677,1.0204830238862712,1.0065570383090774,False,,,False,False,-0.05797786338879474
TNC,1.010840730173545,1.0074541058665039,79.16574363898987,78.58,81.16,0.9754280882083523,0.43,True,0.011906302575384942,0.5553097345132736,1.0172276728427865,0.996249710576572,False,,,False,False,-0.05299165552458618
JPM,1.0286024517398369,1.007352072584561,317.0942854081681,314.78,317.23,0.9995721886586013,,,0.054623501052946555,0.43787668763677534,1.0209515704397418,1.0062884418406748,False,,,False,False,-0.08392613055492126
CWT,1.0050870922641886,1.0069820793353585,44.770423247250044,44.46,44.93,0.9964483251112852,0.01,False,-0.02625885194365385,0.47877788690893747,1.004485550919331,1.0016967140301232,False,,,False,False,-0.04049901835919201
AEE,1.0223342334715113,1.0069065558025925,104.72331633624863,104.005,104.725,0.9999839230007032,,,0.032147774532157,0.4696732165416063,1.0207030496948186,1.0060712967179974,False,,,False,False,-0.05001161024088907
COST,1.0163906347435305,1.006710576839679,984.4824073030587,977.92,978.35,1.0062681119262622,,,0.02085975459980416,0.6376443537756831,1.0313517762332691,1.0060941328246027,False,,,False,False,-0.09917311602722456
APTV,1.008146326466001,1.0066627981972707,78.7109641910446,78.19,81.02,0.9715004220074623,,,0.04151919157381867,0.33378093469203385,0.9762115887713427,0.99822732194993,False,,,False,False,-0.06775340020953768
F,0.9990703351279585,1.0063429839622218,13.796962310122062,13.71,13.83,0.99761115763717,,,0.17186837058534032,0.4917678534677917,0.9984775155682488,1.0063785413846893,False,,,False,False,-0.030223856864876053
CPT,1.0020937558772243,1.0061578677185234,107.55827605911017,106.9,108.67,0.9897697253990078,,,-0.0030956990965613773,0.28757711721817036,0.9939864157242944,1.0039777940775108,False,,,False,False,-0.007091227858103344
AMCR,1.0049804712204866,1.0057281721151818,44.000607530039204,43.75,48.595,0.9054554487095217,,,0.019259935745853607,0.5074913869081003,1.006805165984166,1.0005594786477312,False,,,False,False,-0.059083450081872435
MRNA,0.9969249991224919,1.0047321523746218,42.39969683020904,42.2,42.77,0.9913419880806414,,,0.47512567169353437,0.5028131578181534,0.9978277518170253,1.0079459639209818,False,,,False,False,-0.2876400074381332
PKG,1.0076659118754645,1.0044633135867975,225.46183536769257,224.46,232.45,0.9699369127455048,,,0.11409571104026406,0.6725554852277605,1.0232474675112386,1.0041731551344812,False,,,False,False,-0.06669926115368285
TRV,1.0133198228541613,1.0044215227250743,289.49437127982094,288.22,295.22,0.9806055527397226,,,0.05047062098874355,0.7182649460178849,1.0346789351349879,1.0039201948974947,False,,,True,True,-0.07133604033496
KOP,1.0204426521339391,1.0036220803314082,30.389676592435045,30.28,31.13,0.976218329342597,0.04,False,0.01441847751810843,0.6682582342177497,1.0442649551547185,0.9827720739560927,False,,,True,True,-0.10599509301266641
CDE,1.0029671654737773,1.0034115897048004,20.389323502801542,20.32,20.77,0.9816718104382062,0.27,True,0.4625860133014712,0.2678369195922991,0.9097908840659292,1.0003332147771185,False,,,False,False,-0.1464463345327397
CPRX,1.0105100421371829,1.0032691033528527,25.302446786558946,25.22,25.06,1.0096746522968454,0.41,True,0.12294445018393829,0.8655889409345364,1.0667136082023165,0.9924480731213549,False,,,True,True,-0.13118820127155095
CFG,1.0028011603173133,1.0032206403313773,65.06889073189313,64.86,66.6,0.9770103713497469,,,0.305232400190774,0.8050565944881884,1.043096652509889,1.00031456448256,False,,,False,False,-0.09388332342336614
RTX,1.0149871981706036,1.003200243652776,204.15124958333993,203.5,196.74,1.0376702733726741,,,0.2566766218402634,0.7302157527500444,1.038150458854812,1.0026377710084318,False,,,True,True,-0.08831075417210521
AEP,1.0226029095783973,1.0031246753174972,121.04705457056238,120.67,119.98,1.0088936036886347,,,0.0682553123877172,0.5211215506399338,1.0241976675186686,1.0022827644249261,False,,,False,False,-0.055898603853811735
HD,1.010863279543661,1.0031016261996282,382.2920607609403,381.11,387.175,0.9873882889157106,,,0.016977598091055812,0.5428077988315035,1.0150124622673036,1.0026923020573888,False,,,False,False,-0.08469311772155175
BAX,1.0043760812543583,1.0027616178300482,19.96999761908541,19.915,21.03,0.949595702286515,,,-0.17818870640202156,0.4094084261078365,0.9967058104953789,0.9982308264354393,False,,,False,False,-0.036986388636865986
ABBV,1.0022939625818403,1.002726167254264,226.23507785590704,225.62,217.01,1.0425099205377957,,,0.09400628651192644,0.829083762039794,1.0279618516070752,1.000346255178176,False,,,False,False,-0.06063564930256238
AHL,1.0023436728935455,1.0026944590629643,37.44061110141109,37.34,37.37,1.001889513016085,0.39,True,,0.7409638554216884,1.003877389033974,1.000263171616111,False,,,False,False,-0.004405948429482054
ATO,1.0161558506805652,1.0026818708436962,169.25269979841593,168.8,171.93,0.984427963696946,,,0.019234594726936116,0.31891922769336406,1.0087294669369438,1.0020765486984295,False,,,False,False,-0.025032785095047916
UTL,1.0044647281364538,1.002654752270039,50.79950302376153,50.665,51.23,0.99159677969474,,,0.014731068158044147,0.6950884219816033,1.0166976820619458,0.9980330805537068,False,,,False,False,-0.04736574255314108
WEC,1.0240923738580305,1.002479925637692,112.52837165283091,112.25,113.33,0.9929266006602921,,,0.02109494398108036,0.6221951371960749,1.0355339859647448,1.0015844164668224,False,,,True,True,-0.07569847848062539
WFC,1.0025849896905794,1.0023745096082077,92.54422659957778,92.325,93.14,0.9936034635986448,,,0.12677604303412582,0.6344147282405221,1.021250921164859,0.9996943850383438,False,,,False,False,-0.09007579655445819
IMXI,1.0008430999259672,1.0022614794692768,15.525030316979096,15.49,15.51,1.0009690726614504,0.31,True,0.16609527246481415,0.8257575757575754,1.002358544531691,1.0013859284863431,False,,,False,False,-0.00425157909458207
GE,1.0039841482747343,1.0014673152124813,310.12438350184914,309.67,308.34,1.0057870646100058,0.21,True,0.1212004991668445,0.45836624611047316,0.9984108567496061,0.9973460290988291,False,,,False,False,-0.07110531088733862
PLD,1.0181517219811844,1.0014491380316493,132.0711123236139,131.88,134.84,0.9794653835925089,,,0.13159405721146888,0.478563426404689,1.0168781121167696,1.0007712029326512,False,,,False,False,-0.04914305688519427
DBRG,1.000967893133349,1.001436832207254,15.457177505118965,15.435,15.46,0.9998174324139045,,,0.32810349573355335,0.8788903924221861,1.0047567281018568,1.0004326369385685,False,,,False,False,-0.008211824412182489
KIM,1.003739387967842,1.0014154341574386,20.919568419548895,20.89,21.515,0.9723248161537947,,,0.004310386391907617,0.5330830595964315,1.0060048194755826,0.9975465904182346,False,,,False,False,-0.033947784488023935
HTO,1.0043125628433682,1.0013363045018984,52.770423247250044,52.7,52.91,0.9973619967350226,0.28,True,0.05448119364620352,0.5468396980217111,1.0082236004442118,0.9968773416656408,False,,,False,False,-0.05299764942607876
CLX,1.0161333114893387,1.0012744959879865,115.14656703861844,115.0,117.85,0.977060390654378,,,-0.027745595290200153,0.7334302716621941,1.0501675579170626,1.0006708533957018,False,,,True,True,-0.13349423367417057
EQR,1.003520144588783,1.0012038612185459,61.85938056538785,61.785,63.07,0.9808051461136491,,,-0.028887484296853727,0.5156685236768809,1.0048550704654422,0.9975618249003904,False,,,False,False,-0.02905095059869367
YUM,1.0176042305727724,1.0009298439810748,158.9626731718544,158.815,159.57,0.9961939786416896,,,0.06232458413771225,0.5557150446932052,1.021792910253653,1.0002723441068417,False,,,False,False,-0.060090803116982006
EL,0.9805136848222844,1.0008650011520548,116.4106082839955,116.31,119.68,0.9726822216242939,,,0.3409511765502915,0.7666346668345347,1.0090066288814439,1.0016202767570532,False,,,False,False,-0.07864084666006455
CB,1.0076712427025625,1.0005582466261453,313.6750103172966,313.5,329.47,0.9520593993908294,,,0.08804627788544628,0.6946830875773818,1.025425217000128,1.0002690167673347,False,,,False,False,-0.05621248810692914
USB,1.0233139188773654,1.0003156266657782,58.71852728528119,58.7,59.42,0.9881946698970244,,,0.21980005996924978,0.7852343327930845,1.0547512108797512,0.9994502656146151,False,,,True,True,-0.09016340173276738
ALL,1.004782605797815,1.0001945655207198,201.86426818621925,201.825,207.17,0.974389478139785,,,-0.0011960175203632462,0.5472975176957953,1.0113440289890745,0.9952575519924003,False,,,False,False,-0.07232326336955353
AME,1.0052878589784477,1.0001657251285496,228.94293531055064,228.905,227.89,1.0046203664511415,,,0.20696682537301636,0.8585377950681193,1.0479520262124284,0.9999659620208052,False,,,True,True,-0.10245187419490542
BMY,1.0010265668215614,1.0001063333335178,55.95594935001032,55.95,57.63,0.9709517499567989,,,0.17830352963995222,0.5909139526177871,1.007307819082094,0.9990427411261851,False,,,False,False,-0.047066221759612725
MAR,0.9970002327497266,0.9996777474251172,318.3173883351058,318.42,324.56,0.9807659241283763,,,0.15491000426458368,0.44218786060466314,0.9938349641424258,0.9997919579732838,False,,,False,False,-0.025063060578289442
TRVG,1.0118175963147575,0.9996729037901597,2.909048150029365,2.91,2.95,0.9861180169591066,,,-0.1716454527087482,0.6066066066066061,1.0199313337176092,0.9875649099226103,False,,,False,False,-0.04681610524331026
MOH,1.0008115927434038,0.999663824379715,181.3490143807241,181.41,178.03,1.018643006126631,,,-0.1302815904162964,0.30346966698104466,0.9692728643851034,0.9988231512755136,False,,,False,False,-0.045896358306479534
GPC,1.0100321980902713,0.9993652283950165,142.6993609625244,142.79,147.97,0.9643803538725715,,,0.1015919508767662,0.7312643619247756,1.0504533529820599,0.9989883172266724,False,,,True,True,-0.14541180598600367
CNP,1.0195549892450533,0.999309813204188,40.162261392676314,40.19,40.34,0.995593985936448,,,0.03918997015429526,0.5773263865989593,1.0259739023048962,0.998582031772945,False,,,True,False,-0.0664122888710097
ENPH,1.0210444424273866,0.9991859939565645,37.249653854700725,37.28,51.67,0.7209145317340957,,,-0.02213403761847943,0.41123144481262963,0.9857535157907464,0.9984040187079256,False,,,False,False,-0.12456492203715874
ANET,1.0051076616113979,0.9991591104201185,139.18286408152252,139.3,130.38,1.0675169817573442,,,0.12679795405999883,0.623717008797654,1.0372460713307934,0.9938937084067068,False,,,True,True,-0.15685966961773767
O,1.0139532385792123,0.9991516926101619,61.38787999396835,61.44,62.46,0.9828350943638864,,,0.06868692575512547,0.5715165195977838,1.0206358785098493,0.9986296061706859,False,,,True,False,-0.0745542453007898
TXO,1.0180178219095692,0.9990448463324086,11.973552483293917,11.985,12.28,0.9750449904962474,-0.19,False,-0.11984512875922915,0.7136804367310358,1.0685424553383531,0.9807082281580622,False,,,True,True,-0.1711809803235188
ROST,1.0042407233333084,0.9989994083525249,190.92876692433455,191.12,189.27,1.0087640245381442,,,0.23007143226875115,0.5420797668165129,1.006477421846782,0.9988392235782713,False,,,False,False,-0.03556037405112289
PFG,0.9917341642064571,0.9989953905503556,95.1942707655434,95.29,96.4,0.9874924353272135,,,0.18453149928372858,0.9143667014769503,1.0334678163480497,0.9993115519712109,False,,,False,False,-0.0802152122698202
HON,1.0134585306822081,0.9989640674066784,230.6707928048761,230.91,235.35,0.9801180913740222,,,0.11845409944195273,0.7617984818736612,1.0571554600486073,0.9984603401808338,False,,,True,True,-0.1413119784489334
SMP,1.0029642491978985,0.9986863140360983,42.44416834653418,42.5,43.59,0.973713428459146,0.34,True,0.1990679585230204,0.9335415582162063,1.0663961998048863,0.9956254382516805,False,,,True,True,-0.12758621172492746
MPAA,1.0140596792783307,0.9986455062703852,13.301958143521531,13.32,13.14,1.0123255816987466,0.2,False,0.008731033313554404,0.5831223628691987,1.02389702063053,0.9842869557626069,False,,,True,False,-0.07455642625316772
CAL,1.0090526934431892,0.9974488869065322,12.822205441183472,12.855,13.42,0.9554549509078594,0.08,False,-0.06533107461147536,0.308462202684669,0.9730008682033291,0.9881690153140439,False,,,False,False,-0.07974502671642769
HCA,1.0017008339753855,0.9973983195678597,497.82144926271013,499.12,493.515,1.0087260757276073,,,0.19269523678067113,0.8515076305645038,1.0366772806546614,0.9956420957271204,False,,,False,False,-0.0833524450367199
IFF,1.0048256033990612,0.9972573204536105,70.13710734750242,70.33,74.29,0.9440989008951732,,,0.014287272330679501,0.35067541908533617,0.9899240285599699,0.9922907624127253,False,,,False,False,-0.05248096412443237
HRL,1.0030429853705776,0.9967748541901318,24.545580784431994,24.625,25.305,0.9699893611709937,,,-0.05501103002252361,0.5835875007193421,1.0155601392015554,0.993638935873792,False,,,True,False,-0.10365216631330865
AFL,0.9971099207452175,0.9961753700586877,111.62145021507595,112.05,113.6,0.9825831885129926,,,0.05181368569796474,0.8686008515694624,1.0173624770665848,0.9962850068726377,False,,,False,False,-0.04558848391763459
AJG,1.0051355845890906,0.9961591573952725,246.71873851208713,247.67,249.72,0.9879814933208679,,,-0.15439446307134053,0.20105542253624653,0.9735931956729778,0.9908810123685874,False,,,False,False,-0.028850694959862144
PH,1.0086405454946676,0.9959084845730405,960.3545516737829,964.3,967.99,0.9921120586718695,,,0.2486446238044917,0.757720177093895,1.0263413193895596,0.9955845345144413,False,,,False,False,-0.062270192229303745
LDOS,1.0044354677988168,0.9958331820232708,188.99917961619656,189.79,188.455,1.0028875838592584,,,0.07689699724189758,0.22898388721787866,0.9857811129579485,0.9912729038708259,False,,,False,False,-0.023423979375119752
SBUX,1.0101638907407269,0.995663545627024,92.63653628513832,93.04,96.97,0.9553112950926917,0.1,False,0.05684291088816762,0.3917915384869835,0.9961078542679539,0.9952831507622003,False,,,False,False,-0.07781780814639105
NDSN,0.9997368578039957,0.9951693556549773,276.82625966254506,278.17,285.95,0.9680932319025881,,,0.23072423883632553,0.7289835655298705,1.025587460502309,0.9954409927855602,False,,,False,False,-0.1042244293523037
NX,1.0125982296105818,0.9951372706600609,19.285760305391978,19.38,20.1,0.9594905624573122,-0.04,False,0.1299334284355682,0.6714587180163546,1.0504226745856198,0.9822979307468855,False,,,True,True,-0.18158040634797135
WM,1.00332802442378,0.9950869198531578,224.0139673973429,225.12,226.43,0.9893298917870551,,,0.006547792752910064,0.48621149213183634,1.002618135503193,0.9916640378459037,False,,,False,False,-0.0543947883266811
CTVA,1.0186560049969298,0.9950268170092403,74.58721020301265,74.96,75.125,0.9928414003728805,,,0.06716584369519296,0.7178954573886777,1.0453166437481538,0.9943348589425416,False,,,True,True,-0.10657514594292461
JCI,1.0024862131089778,0.994528871644328,123.33152537261313,124.01,129.47,0.9525876679741495,,,0.14621993479464424,0.8620748955152326,1.0629095884981137,0.9919710828064328,False,,,True,True,-0.12680625379392507
ITGR,1.0000600279356302,0.9943655866568011,85.55521507595117,86.04,85.54,1.0001778708902405,-0.44,False,-0.1403046868719351,0.5711509322089721,1.0051365759998023,0.9943633203050483,False,,,False,False,-0.06551946320546853
MTB,1.0053503483334183,0.9940625234461081,226.7655428485262,228.12,232.26,0.9763435066241548,,,0.18163514539393333,0.8584108668431308,1.0474400926050311,0.9938616455194441,False,,,True,True,-0.09935075870643373
PNC,1.0206360391375757,0.9938496172396745,232.40179449532548,233.84,237.25,0.9795649926041116,,,0.19897836908813282,0.747829741117144,1.0520350178981528,0.9930866076266823,False,,,True,True,-0.10540457164566319
TSCO,1.0025280012027362,0.9937158044463253,53.13398406374502,53.47,55.28,0.9611791617898882,,,-0.0238959411905596,0.5620879860083409,1.0117193762911167,0.9911172590356734,False,,,False,False,-0.09528580503213102
KMB,1.0055131915838504,0.9936584953057377,100.13096657195918,100.77,103.21,0.9701672955329831,,,-0.16235637989790008,0.41939817302525584,1.0015099677131343,0.9880086076689815,False,,,False,False,-0.03965031399367147
TRGP,1.017546603166272,0.9931292007801583,202.21103657084805,203.61,204.44,0.9890972244709844,,,0.184185664480927,0.7464469322535178,1.071388270532751,0.9924789237880328,False,,,True,True,-0.17334838340379033
TSLA,0.9935102511015244,0.9930570777278024,419.0303645180235,421.96,406.01,1.0320690734662286,0.03,False,0.11065032590679236,0.25067172947661276,0.9669481486085227,0.9933033886346758,False,,,False,False,-0.013410064251561105
JBL,1.0023343738498711,0.9927246812444872,243.87274519452072,245.66,236.045,1.0331620885615909,,,0.1743801453369065,0.5803136254631406,1.0143182728064972,0.9903270965707835,False,,,False,False,-0.10858730504881808
AMTM,1.0020746956184816,0.9927026939357452,35.96561860129204,36.23,36.43,0.9872527752207533,0.43,True,0.42254107295031607,0.6939581513690044,1.0314644622307254,0.992624652116265,False,,,True,True,-0.13702812063410985
UPS,1.0067753820092173,0.9926579664809658,111.02879355089603,111.85,116.74,0.9510775531171495,,,0.18202321383397013,0.7187482240618304,1.0284205200133014,0.9924043048837373,False,,,False,False,-0.0771783456215197
NSC,1.015845434265357,0.9924128644563003,296.14096081808225,298.405,306.84,0.9651315370163025,,,0.07067049798576552,0.5898638195465734,1.0226991961062073,0.9918250736489159,False,,,False,False,-0.0521092147859038
EXE,1.0059820703940696,0.9924043506880184,107.67587204965,108.5,109.19,0.9861330895654363,,,0.0035905530728039814,0.5270562083201017,1.0109081627734382,0.9862845498685304,False,,,False,False,-0.09203126081118052
C,1.003995497520482,0.9921321808522572,116.76403636450215,117.69,117.47,0.9939902644462599,,,0.2323714057601145,0.536404189294027,1.0078498079877893,0.988037726950128,False,,,False,False,-0.06603821163385382
CBOE,1.0088327889294104,0.9920928597363494,266.2876444818336,268.41,271.04,0.9824662207859857,,,0.09475577472056607,0.3194714287042297,0.9943378160215441,0.9917630337433381,False,,,False,False,-0.06341787776987706
TXT,1.0032234454447315,0.9920367101284945,87.88453215028333,88.59,90.73,0.9686380706523017,,,0.07428596667946752,0.12347094801223228,0.954322704176123,0.988731205697459,False,,,False,False,-0.028514084888974
RCI,1.0037693770781804,0.9919585359185361,37.02981214583895,37.33,37.24,0.9943558578367065,0.02,False,0.10783597897905994,0.5709067468844007,1.0097570938546836,0.9880956088302623,False,,,False,False,-0.05582395741804225
ULTA,1.0034757734481092,0.991876017933151,667.9193917160046,673.39,678.64,0.9842028051927453,,,0.27847353828505494,0.5355136157795545,1.0065446737731136,0.9917455643986206,False,,,False,False,-0.06486930356650467
WAB,1.0017001755457402,0.9915589802298078,234.1467375914668,236.14,240.79,0.9724105552201786,,,0.14949426482588857,0.701277591111375,1.0196762927575054,0.9898137130710593,False,,,True,False,-0.07810463969333348
MDLZ,1.0038995970321525,0.9913096337265106,58.953183917715585,59.47,59.4,0.9924778437325856,0.09,False,-0.03835282898606773,0.6973514711186681,1.0314073956001886,0.9873163871591801,False,,,True,True,-0.12006868610983867
CME,0.9990639341371206,0.9912089295205503,290.49360097458765,293.07,294.62,0.985994165279301,,,0.07062036848163156,0.7902703376105642,1.0390134018677173,0.9912441935733534,False,,,True,True,-0.1121858994155438
EIX,1.0025252667055653,0.9911562740952048,60.92637616863224,61.47,63.455,0.9601509127512763,,,0.11366331987160327,0.4057933587276989,0.995727517064386,0.9885672183031833,False,,,False,False,-0.045385189356923816
FTV,1.002196114703989,0.9910820985635991,53.8355795939747,54.32,60.09,0.8959157862202479,,,0.042248928637972805,0.3572678117048351,0.9860447748335492,0.9888299383306888,False,,,False,False,-0.03573443668872478
GILD,0.9938357868077408,0.991035835248279,141.9956144743734,143.28,146.23,0.9710429766420942,,,0.24072538455193127,0.8146418755959386,1.0784163079381746,0.9912692381598863,False,,,True,True,-0.21535221517307024
SLGN,1.0035884728269882,0.9908205760934262,43.36821661560927,43.77,47.97,0.9040695562978793,0.19,False,-0.0668542032611491,0.5377040282247111,1.008668735463229,0.9871465996835302,False,,,False,False,-0.056208697417363895
URI,1.007051396518865,0.9907266529197031,785.2994814368026,792.65,848.13,0.925918764147952,,,-0.06384916888943104,0.014838940834175106,0.8810033116870193,0.9835327479505124,False,,,False,False,0.0015629612147594063
NEE,1.0187919790240634,0.990631280267666,87.97796400057142,88.81,89.97,0.9778588863017831,,,0.13623949870160978,0.6523556347767293,1.0430479329504478,0.9899374504971413,False,,,True,True,-0.1245102165606975
DLTR,1.0110382000928306,0.9903433798955318,118.5341991396962,119.69,121.83,0.9729475428030551,,,0.11227506841412072,0.14485432693793068,0.9209043168216307,0.9899328257973415,False,,,False,False,-0.04449847036616561
APH,1.0037216108305402,0.9901713026379118,145.55023063125984,146.995,129.99,1.1197032897242851,,,0.25239041259839246,0.40362618720199467,0.9839161940739328,0.9863640178260248,False,,,False,False,-0.08818113135270456
CSCO,1.0200857152366924,0.9900776857489572,82.28535646259583,83.11,81.16,1.0138659002291255,,,0.16808621588736306,0.871759769583615,1.0762164386015307,0.9893374436184329,False,,,True,True,-0.13775912069112406
CVS,1.0069077945430431,0.9899000225559841,76.0193722321868,76.795,75.215,1.0106943060850468,0.25,True,0.061709208236903956,0.2655812750346867,0.9695037690336101,0.9828574976376953,False,,,False,False,-0.054639955136597695
EQT,1.0044770349353112,0.9898713036900576,55.03189512864875,55.595,55.405,0.993265862803876,,,0.007326344297704956,0.6060176723158952,1.0234740965385478,0.9852960355196113,False,,,True,False,-0.11718822097363346
BEN,0.9872870589880047,0.989834780932441,26.720589911271247,26.995,27.83,0.9601361807858875,,,0.1811727950641202,0.9227425687044303,1.0331190036835465,0.9903187517649041,False,,,True,True,-0.09246807596424467
LOW,1.0108869685615711,0.9897587805353668,272.0352008301456,274.85,275.84,0.9862064995292402,,,0.12632025321065754,0.45870923644562234,1.0062903535141645,0.9893540298197228,False,,,False,False,-0.10534039135760209
INTC,0.998802260490543,0.9897020037632148,48.74282368533833,49.25,48.6,1.0029387589575787,0.19,False,0.6132923923067009,0.6199030996266225,1.032872947148074,0.9909327674034987,False,,,False,False,-0.22215460375827767
DAR,1.0001521890280078,0.9895169663893992,47.358282011396646,47.86,47.965,0.9873508185426174,0.34,True,0.369878866255269,0.8906725414224201,1.1201584270710827,0.9893608214737045,False,,,True,True,-0.2601479220256073
INSW,0.9999204328168744,0.9894211514105031,60.374478659068906,61.02,58.97,1.0238168332892812,0.26,True,0.36810002220500215,0.8917205218875749,1.0560979342995391,0.9895027978178575,False,,,True,True,-0.19173119019235807
CSX,1.0088275494886143,0.9893791829572814,38.73419501277757,39.15,39.85,0.9719998748501272,,,0.13128372265720545,0.8027521234375579,1.0537766445698855,0.9890504525430409,False,,,True,True,-0.12088437225190818
PPG,1.0151874168672363,0.9893465545484807,118.2565936651799,119.53,125.95,0.9389169802713767,,,0.09302336494647978,0.7215845450850952,1.0559661544006993,0.9887845497487869,False,,,True,True,-0.140702418143551
