symbol,f10_over_c1_x,f10_T,f10_date,a1_prev,a1_prev_date,f10_over_prev_a1_x
SSTK,0.9997272905424661,21.11746658783194,20250924,20.66,20250923,1.0221426228379449
RCI,1.0215014227245773,36.08683715337852,20250924,35.31,20250923,1.022000485793784
CRM,0.9996641309056404,249.94462869636988,20250924,244.64,20250923,1.021683407032251
MPAA,1.021310623387953,16.928935651815053,20250924,16.57,20250923,1.021661777417927
TCOM,1.0211815355221527,78.36160600625387,20250924,76.71,20250923,1.0215305176150942
EFX,1.0230909338229621,263.0016249742068,20250924,257.59,20250923,1.021008676478927
DXCM,0.9995378825165186,69.607579205092,20250924,68.2,20250923,1.0206389912770086
SHOP,1.0198619816693064,152.9671076649577,20250924,149.94,20250923,1.0201887932836982
LW,0.9998493010853571,55.395316066411645,20250924,54.31,20250923,1.019983724294083
KRO,0.9996776141885773,6.035902088855733,20250924,5.92,20250923,1.019578055549955
CBZ,0.9992453085939424,53.913464508499864,20250924,52.9,20250923,1.0191581192533057
FSLR,1.002625602040406,219.78483920890145,20250924,215.73,20250923,1.0187958986181869
UAL,1.017715464692917,106.00499952381708,20250924,104.13,20250923,1.0180063336580916
DOX,0.9997739124877787,84.6780621736163,20250924,83.21,20250923,1.0176428575125143
CRTO,0.9993018233246623,22.38742642973921,20250924,22.01,20250923,1.0171479522825628
COUR,1.0068493746281733,11.982831304265012,20250924,11.79,20250923,1.0163554965449544
CPRX,0.9993002218308796,20.092662814875958,20250924,19.78,20250923,1.0158070179411505
SMCI,1.0148733472899099,47.70034118506056,20250924,46.99,20250923,1.0151168585882222
INSW,1.0381808209399528,49.03232885192299,20250924,48.36,20250923,1.0139025817188376
WELL,1.013653516426583,174.9545777051158,20250924,172.56,20250923,1.013876783177537
ALK,0.9997013028780627,54.82967341788226,20250924,54.13,20250923,1.012925797485355
BMRN,0.9992211854546752,54.067778725734506,20250924,53.41,20250923,1.0123156473644357
AMTM,0.999813873149665,22.822882732020126,20250924,22.55,20250923,1.0121012298013359
BIIB,0.9997938591243901,140.74799205568166,20250924,139.31,20250923,1.0103222457517886
MANH,0.9999446560887723,215.8362214488659,20250924,213.71,20250923,1.009949096667755
CG,1.0010567125945304,67.86279114617228,20250924,67.2,20250923,1.0098629634847065
HLF,0.9999761408793011,9.11065911652196,20250924,9.04,20250923,1.0078162739515444
KOP,0.999195124656015,28.960735186743065,20250924,28.76,20250923,1.0069796657421093
KINS,0.9994244256341355,13.9142974317868,20250924,13.82,20250923,1.0068232584505643
SPRY,0.9978918144924366,10.004084101839652,20250924,9.94,20250923,1.0064470927404077
ITGR,0.9996457284661387,103.77151053157885,20250924,103.11,20250923,1.006415580754329
CVS,1.0242223525722183,76.97989912858525,20250924,76.5,20250923,1.0062731912233365
CHE,0.9997345988266634,456.2772777019413,20250924,453.47,20250923,1.0061906580411961
RARE,0.9979816045527652,28.57523511531563,20250924,28.4,20250923,1.0061702505392827
ATR,0.9996718194784178,132.8522427421787,20250924,132.04,20250923,1.0061514900195299
MD,0.9999988066729468,16.560059919683813,20250924,16.48,20250923,1.0048580048351827
DHR,0.9997255032797417,190.61869728258284,20250924,189.7,20250923,1.0048428955328563
RCKT,0.998492044646186,3.1142608847478614,20250924,3.1,20250923,1.004600285402536
SNDX,0.9985020318725099,14.917859041919968,20250924,14.85,20250923,1.004569632452523
TX,1.0041999950221245,34.25558229234456,20250924,34.11,20250923,1.0042680238154371
PAR,0.999195478020514,41.93237277979715,20250924,41.83,20250923,1.0024473530910147
VCEL,0.9992447057033294,31.2816939016841,20250924,31.21,20250923,1.0022971451997469
MDXG,0.9992946524234404,7.125249559530802,20250924,7.11,20250923,1.0021448044347119
PRCT,0.9993342388936505,39.22924378184473,20250924,39.15,20250923,1.0020241068159574
SPB,0.9994883318515643,51.900562014888656,20250924,51.82,20250923,1.001554651001325
SPNT,0.9995570611194606,17.50351847589721,20250924,17.48,20250923,1.0013454505662018
SLGN,0.9995898229011687,42.0423098839701,20250924,41.99,20250923,1.0012457700397737
MTDR,0.9996285630637977,46.86780422136157,20250924,46.81,20250923,1.0012348690741628
UTZ,0.9996325925187217,12.473901366644974,20250924,12.46,20250923,1.001115679506017
STZ,0.9996341351906242,131.90638378755892,20250924,131.76,20250923,1.0011109880658693
TNC,0.9996464790756647,81.8077224171045,20250924,81.72,20250923,1.0010734510169421
DVN,0.9996517900966871,33.75565221186965,20250924,33.72,20250923,1.00105730165687
SLB,0.9996551819277897,34.54613156934017,20250924,34.51,20250923,1.0010469883900368
ZTS,0.9996713764277274,142.74227928921763,20250924,142.6,20250923,1.0009977509762809
SPGI,0.9997502880013266,497.1365053332487,20250924,496.76,20250923,1.0007579220010643
SLVM,0.9997666860361621,43.440738797796854,20250924,43.41,20250923,1.000708104072722
CWT,0.9997803795994837,45.43025944032634,20250924,45.4,20250923,1.000666507496175
TXG,0.9997960649299397,12.497729639212075,20250924,12.49,20250923,1.00061886622995
PFE,0.9998053203502224,24.154260884747863,20250924,24.14,20250923,1.0005907574460589
DAVA,0.9990940721576206,9.175226186885922,20250924,9.17,20250923,1.0005699222340154
NVDA,0.9998135774367071,178.5309347073856,20250924,178.43,20250923,1.0005656823818057
SNPS,0.9998411651067602,490.55629327312266,20250924,490.32,20250923,1.000481916448692
PRU,0.9998796380423794,103.17765952127743,20250924,103.14,20250923,1.000365130126793
ZBH,0.9998974909602228,100.33118819542547,20250924,100.3,20250923,1.000310949106934
PEP,0.9999186267784549,141.9350230551896,20250924,141.9,20250923,1.0002468150471429
XPO,0.9999536993738966,133.15869494135012,20250924,133.14,20250923,1.000140415662837
LKQ,0.9995738258704794,30.359247392898528,20250924,30.39,20250923,0.9989880682098891
KNF,0.9995431499356964,75.8150691655688,20250924,75.92,20250923,0.9986178762588093
CCJ,1.004636105865041,86.71662640275552,20250924,86.88,20250923,0.998119548834663
FINV,0.99951913267037,7.68120498087332,20250924,7.7,20250923,0.9975590884251064
W,0.9972624869742276,82.78907636386724,20250924,83.02,20250923,0.9972184577676131
HTO,0.9997458571996626,48.547419842542176,20250924,48.78,20250923,0.9952320590927055
MU,0.9947299132172416,165.51893596927033,20250924,166.41,20250923,0.9946453696849368
AAPL,0.9867239867723643,252.62618561610134,20250924,254.43,20250923,0.9929103706956779
DAR,0.9995277494789304,31.26478996365137,20250924,31.54,20250923,0.9912742537619331
AHCO,0.9995241802176903,8.862792852494405,20250924,8.97,20250923,0.9880482555735122
GOOGL,0.9846289766906017,248.5867279090808,20250924,251.66,20250923,0.9877879993208328
UPWK,0.9879356441715959,19.41903620577451,20250924,19.66,20250923,0.9877434489203718
CTRA,0.9995738489273714,23.12989992222346,20250924,23.46,20250923,0.9859292379464389
COP,0.9997401780725824,92.08256273709942,20250924,93.48,20250923,0.9850509492629377
CIVI,0.9997214686263369,32.62756305455469,20250924,33.24,20250923,0.9815753024835948
FANG,0.9997019348599332,138.9556216171172,20250924,142.18,20250923,0.9773218569216289
HAL,1.0441066088778717,23.6240559673656,20250924,24.3,20250923,0.9721833731426173
ASML,0.9753243010344201,933.7939820002857,20250924,963.51,20250923,0.9691585785308775
CLS,0.9772276885349754,248.89642719956822,20250924,257.64,20250923,0.9660628287516233
LNTH,0.999281779726902,50.219443302487264,20250924,52.06,20250923,0.964645472579471
CVE,0.9731037856443192,16.623132648688117,20250924,17.34,20250923,0.9586581688978153
