symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
IMXI,1.00584395373206,1.0013938662241297,14.720489833494707,14.7
ENOV,1.0223220646153308,0.9961097092755792,31.24796157997492,31.37
PEP,1.0213980195503278,0.9923498276856323,143.60294356438786,144.71
GE,1.004811113420843,0.9865011968188604,295.3091332677259,299.35
IBM,1.003574107884536,0.9860740977836151,284.2161372041714,288.23
DHR,1.006784172028086,0.9819690691964077,200.79303526928143,204.48
DBRG,1.0178762364047615,0.9815894875244101,11.41588573990889,11.63
MDB,1.0237225469518352,0.971986622567875,322.19412564879923,331.48
CVS,1.0052011090628514,0.9591033149268429,73.60158838748592,76.74
TX,1.0004874695363604,0.9582341370002035,34.534758297487336,36.04
SHOP,1.012278385072943,0.9493412951654439,155.5685580387613,163.87
HRTG,1.0094519079246804,0.9480343971461116,24.307601942826302,25.64
NESR,1.0156056940316145,0.9444732044374743,9.477788606530055,10.035
AAPL,0.9992590932947423,0.9435551799892827,239.7007579244774,254.04
XPO,1.0265286035275514,0.9409187061332227,129.53627827336075,137.67
CVE,0.9999065561240191,0.9367264134590926,16.93601355534039,18.08
BILL,1.008642468827271,0.9112740064948167,46.53876351169029,51.07
MRVL,1.0053061572678705,0.9107667530644455,82.53048745258012,90.6164911871133
LW,1.0275054429664237,0.9048976098827476,58.438287646227835,64.58
CLDX,1.0424058939222984,0.8936529831338224,24.611203155505468,27.54
CCJ,1.0040419248847752,0.8934850197464193,77.49195576260695,86.73
AMRK,1.0227399375275485,0.8918536004751515,24.320847684957382,27.27
HBM,1.0432721186743752,0.8654145990085197,14.789935497055602,17.09
FSLR,1.0032030542786867,0.8627203730542577,202.1353834066126,234.3
SMCI,1.0216393994861823,0.8082617314631783,46.863015190235075,57.98
CRNX,1.043413222647594,0.7877918091099232,36.049353184870085,45.76
CLS,1.005513176659504,0.7765652037616303,201.7361086331963,259.78
ASML,1.0064686858068062,0.7552692915767637,740.5717511626799,980.54
CDE,1.0073897755091414,0.6838210619385727,13.710612291868383,20.05
