symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
UHS,1.0047580970272616,1.04089235920549,205.91453095982604,197.825
UPWK,1.003793129004047,1.0399050198690656,17.777176314661673,17.095
KINS,1.0145861491919939,1.0396893116462287,15.127479484452628,14.55
MD,1.0031040773321915,1.034209476617434,16.604233147092902,16.055
HQY,1.0086108415190846,1.0336016282176697,96.36267979873335,93.23
KO,1.0482022691605708,1.0318360365898853,68.91116970365549,66.785
MCD,1.0270522231758334,1.0297240088802906,308.9892833447088,300.07
LNTH,1.0175145588717864,1.0279525173434514,56.11592792177902,54.59
AHL,1.0220511578132303,1.0275273235311295,37.699977500357136,36.69
SLP,1.0213336282520364,1.0272192389667036,15.849992857256236,15.43
GOOGL,0.9784662852387197,1.0268564368444422,250.70699905557055,244.15
IBM,1.003574107884536,1.0254957142492203,284.2161372041714,277.15
WMT,1.0273808991058162,1.0244315384051075,104.5995822288535,102.105
NFLX,1.0299822045684275,1.0239932516798929,1248.2784935953398,1219.03
WDAY,1.0052752395387037,1.0228229434241427,241.99990841415215,236.6
SHOP,1.012278385072943,1.012420656246006,155.5685580387613,153.66
MDB,1.0237225469518352,1.0093484716919872,322.19412564879923,319.21
XPO,1.0265286035275514,1.0090066854133102,129.53627827336075,128.38
ARCO,1.0156179566427024,1.0009519933698836,6.931592554086444,6.925
IMXI,1.00584395373206,1.000713109007118,14.720489833494707,14.71
CSTM,1.0075761371544494,0.9968998337144023,15.053187489087474,15.1
GE,1.004811113420843,0.9926023772905983,295.3091332677259,297.51
RCI,1.0328396468432652,0.9885557566386282,36.344252392819165,36.765
DBRG,1.0178762364047615,0.9794839759681588,11.41588573990889,11.655
DHR,1.006784172028086,0.9788574819347801,200.79303526928143,205.13
CVE,0.9999065561240191,0.9730544990140988,16.93601355534039,17.405
AAPL,0.9992590932947423,0.967862222096735,239.7007579244774,247.66
HRTG,1.0094519079246804,0.9676593130106012,24.307601942826302,25.12
PEP,1.0213980195503278,0.96449018446093,143.60294356438786,148.89
TX,1.0004874695363604,0.9490178152648348,34.534758297487336,36.39
CVS,1.0052011090628514,0.9381974300508084,73.60158838748592,78.45
BILL,1.008642468827271,0.9381869471160225,46.53876351169029,49.605
MRVL,1.0053061572678705,0.9232630881819008,82.53048745258012,89.39
NESR,1.0156056940316145,0.9228615975199664,9.477788606530055,10.27
LW,1.0275054429664237,0.9159606214142294,58.438287646227835,63.8
CLDX,1.0424058939222984,0.9071582438446542,24.611203155505468,27.13
AMRK,1.0227399375275485,0.8843944612711775,24.320847684957382,27.5
SMCI,1.0216393994861823,0.855945482926668,46.863015190235075,54.75
HBM,1.0432721186743752,0.8415326029619119,14.789935497055602,17.575
CCJ,1.0040419248847752,0.8408415338824539,77.49195576260695,92.16
CRNX,1.043413222647594,0.8113741432561352,36.049353184870085,44.43
CLS,1.005513176659504,0.7724321653834525,201.7361086331963,261.17
ASML,1.0064686858068062,0.7521091048307842,740.5717511626799,984.66
CDE,1.0073897755091414,0.6471849087499827,13.710612291868383,21.185
CG,1.0051947992641217,,63.52416834653418,
FSLR,1.0032030542786867,,202.1353834066126,
SBUX,1.033381771412544,,89.71345359597466,
