symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
NESR,1.0156056940316145,0.910450394479352,9.477788606530055,10.41
HRTG,1.0094519079246804,0.9016172827457827,24.307601942826302,26.96
CLDX,1.0424058939222984,0.9001903129299732,24.611203155505468,27.34
AMRK,1.0227399375275485,0.8701555522346112,24.320847684957382,27.95
SMCI,1.0216393994861823,0.8687989467970908,46.863015190235075,53.94
HBM,1.0432721186743752,0.8544156844052919,14.789935497055602,17.31
CCJ,1.0040419248847752,0.8291456854548144,77.49195576260695,93.46
FSLR,1.0032030542786867,0.827067853545878,202.1353834066126,244.4
DBRG,1.0178762364047615,0.8254436543679603,11.41588573990889,13.83
CRNX,1.043413222647594,0.8165198909370348,36.049353184870085,44.15
CLS,1.005513176659504,0.7472814810831098,201.7361086331963,269.96
ASML,1.0064686858068062,0.7333773196568463,740.5717511626799,1009.81
CDE,1.0073897755091414,0.6153775714483116,13.710612291868383,22.28
