symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
AHCO,1.0133088788685198,1.0657214070858574,9.271776241646958,8.7
PRU,1.034084872735143,1.0645675354825406,105.53057979238424,99.13
HQY,1.0086108415190846,1.0645457335255564,96.36267979873335,90.52
UBER,1.0259157113674309,1.0623421097595167,99.22275305153886,93.4
GOOGL,0.9784662852387197,1.059758207108131,250.70699905557055,236.57
WELL,1.004895993253649,1.0595243889570811,175.81747710353804,165.94
UPWK,1.003793129004047,1.0581652568250997,17.777176314661673,16.8
XOM,1.0232101579149668,1.056620929124686,116.99963548197648,110.73
KINS,1.0145861491919939,1.0549148873397929,15.127479484452628,14.34
ENOV,1.0223220646153308,1.0524742869644634,31.24796157997492,29.69
MD,1.0031040773321915,1.0509008320944875,16.604233147092902,15.8
UHS,1.0047580970272616,1.0499950586906635,205.91453095982604,196.11
LNTH,1.0175145588717864,1.0481122137052488,56.11592792177902,53.54
PG,1.0301982804645142,1.04759150164606,156.81397188139871,149.69
CSTM,1.0075761371544494,1.0446348014633917,15.053187489087474,14.41
MCD,1.0270522231758334,1.040332929344833,308.9892833447088,297.01
WDAY,1.0052752395387037,1.0378244635652807,241.99990841415215,233.18
EFX,1.0056075130286166,1.037352048937075,238.90217687020842,230.3
SHOP,1.012278385072943,1.0301189116591265,155.5685580387613,151.02
KO,1.0482022691605708,1.027911242596293,68.91116970365549,67.04
AHL,1.0220511578132303,1.0275273235311295,37.699977500357136,36.69
WMT,1.0273808991058162,1.0270972331976973,104.5995822288535,101.84
DBRG,1.0178762364047615,1.0247653267422703,11.41588573990889,11.14
MDB,1.0237225469518352,1.0246601121002392,322.19412564879923,314.44
NFLX,1.0299822045684275,1.0231120037992099,1248.2784935953398,1220.08
IBM,1.003574107884536,1.023022594500653,284.2161372041714,277.82
ARCO,1.0156179566427024,1.0163625445874551,6.931592554086444,6.82
IMXI,1.00584395373206,1.0152061954134282,14.720489833494707,14.5
GE,1.004811113420843,1.0131021073372186,295.3091332677259,291.49
XPO,1.0265286035275514,1.0012079013244763,129.53627827336075,129.38
DHR,1.006784172028086,0.991766449023419,200.79303526928143,202.46
RCI,1.0328396468432652,0.9878840008920675,36.344252392819165,36.79
TX,1.0004874695363604,0.9808224452566696,34.534758297487336,35.21
CVE,0.9999065561240191,0.9789603211179416,16.93601355534039,17.3
AAPL,0.9992590932947423,0.9772934232661042,239.7007579244774,245.27
MRVL,1.0053061572678705,0.9640285883959832,82.53048745258012,85.61
HRTG,1.0094519079246804,0.9592581666466575,24.307601942826302,25.34
PEP,1.0213980195503278,0.9568426410207079,143.60294356438786,150.08
CVS,1.0052011090628514,0.9448214170408975,73.60158838748592,77.9
BILL,1.008642468827271,0.9432258514732527,46.53876351169029,49.34
CLDX,1.0424058939222984,0.9193576076019974,24.611203155505468,26.77
AMRK,1.0227399375275485,0.9191552413060234,24.320847684957382,26.46
LW,1.0275054429664237,0.9166790219016131,58.438287646227835,63.75
NESR,1.0156056940316145,0.9113258275509668,9.477788606530055,10.4
FSLR,1.0032030542786867,0.8947606719782771,202.1353834066126,225.91
CCJ,1.0040419248847752,0.8943099337865775,77.49195576260695,86.65
HBM,1.0432721186743752,0.8925730535338323,14.789935497055602,16.57
SMCI,1.0216393994861823,0.8865496630767135,46.863015190235075,52.86
CLS,1.005513176659504,0.8277371928163314,201.7361086331963,243.72
CRNX,1.043413222647594,0.8023448293983995,36.049353184870085,44.93
ASML,1.0064686858068062,0.7910485597610313,740.5717511626799,936.19
CDE,1.0073897755091414,0.7009515486640278,13.710612291868383,19.56
