symbol,f10_over_c1_x,f10_T,f10_date,a1_prev,a1_prev_date,f10_over_prev_a1_x
UHS,1.0292018728161116,200.50062102188855,20250925,199.7,20250924,1.0040091187876243
AHCO,0.9995437028099907,8.98243333439152,20250925,8.95,20250924,1.0036238362448626
DOX,0.9997533740388218,83.2722865113252,20250925,83.0,20250924,1.0032805603774122
GOOGL,0.9854301972333815,247.93510134759765,20250925,247.14,20250924,1.0032172102759476
ITGR,0.99963923860055,103.27300852367422,20250925,102.97,20250924,1.0029426874203575
AMZN,0.9998031314280473,220.84185326423392,20250925,220.21,20250924,1.0028693213942779
KRO,0.9996510692336679,5.916261606958621,20250925,5.9,20250924,1.0027562045692577
UTZ,0.9996315065657614,12.463931326486879,20250925,12.43,20250924,1.0027297929595236
MA,0.9998681459066239,570.1979943969143,20250925,568.81,20250924,1.0024401722840919
PFE,0.9998048308958378,24.144290844589765,20250925,24.09,20250924,1.0022536672723024
FINV,0.9995242207137117,7.7011151013475985,20250925,7.69,20250924,1.001445396794226
SPNT,0.9995659833922383,17.61318891763623,20250925,17.59,20250924,1.0013183011731797
LKQ,0.9996198527008255,30.425082974873412,20250925,30.39,20250924,1.0011544249711553
KOP,0.9991864379498581,28.82115462452977,20250925,28.82,20250924,1.0000400633077644
CWT,0.9997882951014634,45.72936064506913,20250925,45.76,20250924,0.99933043367721
AMTM,0.9998008797685276,22.57363172806781,20250925,22.59,20250924,0.9992754195691814
ENOV,0.9994144361318729,31.21545566737036,20250925,31.26,20250924,0.9985750373439014
W,0.9971742373357955,82.81154624529769,20250925,82.93,20250924,0.9985716416893486
PRU,0.9998795306610362,103.16768948111934,20250925,103.32,20250924,0.998525837022061
CIVI,0.9997454363495321,33.25567558451453,20250925,33.31,20250924,0.9983691259235823
PEP,0.9999186267784549,141.9350230551896,20250925,142.17,20250924,0.9983472114735148
SLB,0.9996544108820231,34.52619148902399,20250925,34.61,20250924,0.9975784885589133
MD,0.9999940045165783,16.480299598419073,20250925,16.53,20250924,0.9969933211384798
SLGN,0.9995904867032941,42.06224996428628,20250925,42.19,20250924,0.9969720304405376
AAPL,0.9882404660889259,251.3903421374264,20250925,252.31,20250924,0.9963550479070444
DUOL,0.9994864395154178,299.96734357391153,20250925,301.17,20250924,0.9960067190421075
BMRN,0.9992037391330012,53.539366597355595,20250925,53.77,20250924,0.99571074200029
EEFT,0.9995446269546688,87.49085800225393,20250925,87.91,20250924,0.9952321465391188
TX,1.0040528009228054,34.270562213298206,20250925,34.44,20250924,0.9950802036381593
CHE,0.9997290587940862,454.27329963016456,20250925,456.98,20250924,0.994076982866131
SNDX,0.9985020318725099,14.917859041919968,20250925,15.01,20250924,0.99386136188674
RARE,0.9979816045527652,28.57523511531563,20250925,28.76,20250924,0.9935756298788465
SSTK,0.9996992498222412,20.658844740559672,20250925,20.81,20250924,0.9927364123286725
ASIX,0.9995649517374162,19.45567558451453,20250925,19.61,20250924,0.9921303204749888
FSLR,1.0066405317163813,217.18582292344564,20250925,219.17,20250924,0.990946858253619
ASML,0.973979839743096,938.0456490373169,20250925,946.94,20250924,0.9906072708274197
MTDR,0.9996284182227421,46.86281920128252,20250925,47.33,20250924,0.990129288005124
CTRA,0.999596080965989,23.49879140807289,20250925,23.75,20250924,0.9894227961293849
STZ,0.99963740529052,131.92509551435694,20250925,133.39,20250924,0.9890178837570804
FANG,0.9997321779183883,142.29558507007826,20250925,144.61,20250924,0.9839954710606338
SPB,0.9994883318515643,51.900562014888656,20250925,52.81,20250924,0.9827790572787096
UPWK,0.9942197486249724,19.54453818193362,20250925,19.92,20250924,0.9811515151573103
DAVA,0.9990971104845061,9.195196227044015,20250925,9.38,20250924,0.980298105228573
DVN,0.9996811758691311,34.5133752638847,20250925,35.21,20250924,0.980215145239554
LNTH,0.9993454166396077,52.163601133315346,20250925,53.23,20250924,0.9799662057733487
COP,0.9997596352302389,93.53818860018094,20250925,95.63,20250924,0.9781259918454559
MPAA,1.021310623387953,16.928935651815053,20250925,17.41,20250924,0.97236850383774
DDL,0.9996874214756446,2.0319264178346375,20250925,2.09,20250924,0.9722135970500658
MRVL,1.0374507655326146,77.46136474024222,20250925,80.09,20250924,0.9671789828972682
NVDA,0.9997599015124577,170.74433334391517,20250925,176.97,20250924,0.9648207794762681
HBM,1.011944344940626,13.60315256900684,20250925,14.12,20250924,0.9633960742922691
KINS,0.9994165357551674,13.84450715068015,20250925,14.61,20250924,0.9476048699986414
CVE,0.9698018891345042,16.81787162108538,20250925,17.81,20250924,0.9442937462709367
RCKT,0.998492044646186,3.1142608847478614,20250925,3.32,20250924,0.9380303869722475
EVH,0.9991701611319376,8.411181608228443,20250925,9.61,20250924,0.8752530289519712
