symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev,sentiment_7d,sentiment7d_gt_0_2,spy_trend_bin,rule_4a,stop_loss_pct
LW,1.0084232465918068,1.0096927843363284,41.922444405644356,41.52,,,1-2,False,-0.2102025618220712
XPO,1.009501007097607,1.0096498481988065,151.96239865240236,150.51,,,1-2,False,-0.10865350436299481
AENT,1.008376844310829,1.009639321529409,7.935765067221155,7.86,,,1-2,False,-0.09560383750602097
IMXI,1.009311546384123,1.0094573916213025,15.58602212663291,15.44,,,1-2,False,-0.007554527624767271
LKQ,1.0081782276174056,1.0094104918929254,31.816618704465007,31.52,,,1-2,True,-0.08816784180000303
KINS,1.0078899226791564,1.0090783550906448,16.740609910953797,16.59,,,1-2,False,-0.09756329603277014
GDYN,1.0070361852389236,1.0080949892316378,9.970059443500897,9.89,,,1-2,True,-0.10427017880077594
CHE,1.006915723794108,1.007956257552965,444.59942564403735,441.09,,,1-2,True,-0.05261869331004343
HBM,1.0068057056374458,1.0078295574462326,21.597787416072762,21.43,,,1-2,True,-0.19349024987699048
MDB,1.0075927406663574,1.0077114588412164,439.2211164505326,435.86,,,1-2,False,-0.07250113022436733
DOX,1.006698389485904,1.0077059730605713,82.55127331312201,81.92,,,1-2,False,-0.06430438398544358
SPB,1.0064942999176418,1.0074709561504318,62.95686004984048,62.49,,,1-2,False,-0.07620830733714223
ALAB,1.0063163705204052,1.0072660753684042,162.17991079506675,161.01,,,1-2,False,-0.1290435941524225
CLS,1.00626323842902,1.007204897346152,307.1974936905764,305.0,,,1-2,False,-0.13498313080958368
CSTM,1.006110333222761,1.0070288427263536,20.039873970254437,19.9,,,1-2,True,-0.12546828571032642
ZTS,1.0060918856954697,1.0070076028396584,129.69865763578932,128.79610567989,,,1-2,True,-0.10715404158359998
ARCO,1.0060901221566467,1.0070055723641866,7.804293185822447,7.75,,,1-2,True,-0.09804802460612194
LFST,1.0058974116165946,1.0067836987935477,7.329385327217028,7.28,,,1-2,False,-0.10317366806347994
UTL,1.0057132433686382,1.0065716721653646,48.90931755051507,48.59,,,1-2,False,-0.025440611894245624
HTO,1.005449503123201,1.006268057325529,50.96747710353804,50.65,,,1-2,True,-0.07172636650249575
MU,1.0051808846442503,1.0052616947182318,345.23702381708233,343.43,,,1-2,True,-0.3822435156401457
SLGN,1.004504735356229,1.0051806475021419,42.13717274328979,41.92,,,1-2,False,-0.08192393570659828
COP,1.0041777627091175,1.0048043796589192,97.57655330867765,97.11,,,1-2,False,-0.07611124358982535
CDE,1.004008585946352,1.0046097118205508,19.720488643037413,19.63,,,1-2,True,-0.21243321205208943
AMTM,1.003933899945536,1.0045237754747856,31.672634640719988,31.53,,,1-2,True,-0.11084898552114841
MD,1.0043771140485733,1.0044453316766413,22.389086443072333,22.29,,,1-2,False,-0.056156855125609084
PRU,1.0036875671072163,1.0037449980273163,118.11067391787432,117.67,,,1-2,False,-0.05475292865390424
CHMI,1.0031659995694153,1.0036403134111205,2.5793556054665796,2.57,,,1-2,False,-0.08853172704452883
CWAN,1.003136580143591,1.003606470672345,24.15680774908335,24.07,,,1-2,True,-0.15265500195677817
TBLA,1.003102057412137,1.0035667577074265,4.315337058141934,4.3,,,1-2,False,-0.12730594217425772
KRO,1.0030242271542609,1.0034772277568758,4.957177505118967,4.94,,,1-2,True,-0.1268487403264169
CCJ,1.002378227598289,1.002734199805889,102.36913445818321,102.09,,,1-2,True,-0.1729151053476362
SBUX,1.0017478526876418,1.002009281482489,89.63975032142346,89.46,,,1-2,False,-0.08628203568571957
CG,1.0015526636788745,1.0017848457609198,65.76717512420439,65.65,,,1-2,True,-0.15277213589429928
IBM,1.0012988057516843,1.0013189847266337,302.86895331026494,302.47,,,1-2,False,-0.030621437958161857
W,1.001122450061013,1.0012902160225239,109.74140767606862,109.6,,,1-2,True,-0.15481211441249332
FSLR,1.0011149616990471,1.0012816069866353,269.1244703258678,268.78,,,1-2,False,-0.07390559027331234
DBRG,1.0011119009439422,1.0012780881784946,15.379631434421675,15.36,,,1-2,True,-0.18332901480054442
TX,1.0010411174290341,1.001057288586148,39.5017206076094,39.46,,,1-2,False,-0.05886923832302149
HLF,0.9998107034985236,0.999782453076001,14.096932588371613,14.1,,,1-2,False,-0.14959467672833604
TXG,0.9985069041316313,0.9982844098608713,19.276871954413423,19.31,,,1-2,True,-0.22888274960834787
DDL,0.9979287436322911,0.9976202998754864,2.803313042650117,2.81,,,1-2,True,-0.3359105800127161
PACS,0.9959597551619414,0.9953594604985483,40.6604339613657,40.85,,,1-2,True,-0.25963741628572545
TSLA,0.9870628417507413,0.9868647442610016,427.2729596752432,432.96,,,1-2,False,-0.014790646974273125
ERIE,0.8462883010741242,0.8442747013353448,241.0488699782543,285.51,,,1-2,False,-0.03870398525385632
