symbol,f10_over_c1_x,f10_over_prev_a1_x,f10_T,a1_prev
CVE,0.9999065561240191,1.0117092924337152,16.93601355534039,16.74
UHS,1.0047580970272616,1.0081988394037702,205.91453095982604,204.24
ENOV,1.0223220646153308,1.0018583385692503,31.24796157997492,31.19
IMXI,1.00584395373206,0.9973231594508609,14.720489833494707,14.76
GOOGL,0.9784662852387197,0.9970054841945858,250.70699905557055,251.46
LNTH,1.0175145588717864,0.9956694095418562,56.11592792177902,56.36
SHOP,1.012278385072943,0.9936038707208361,155.5685580387613,156.57
SLP,1.0213336282520364,0.9893878188050085,15.849992857256236,16.02
XPO,1.0265286035275514,0.9882230567085806,129.53627827336075,131.08
GE,1.004811113420843,0.9848890517200037,295.3091332677259,299.84
WMT,1.0273808991058162,0.982432443212675,104.5995822288535,106.47
ARCO,1.0156179566427024,0.9804232749768661,6.931592554086444,7.07
TX,1.0004874695363604,0.9780446983145662,34.534758297487336,35.31
RCI,1.0328396468432652,0.9772587360263287,36.344252392819165,37.19
CSTM,1.0075761371544494,0.9718003543632973,15.053187489087474,15.49
AAPL,0.9992590932947423,0.9686836044634366,239.7007579244774,247.45
DHR,1.006784172028086,0.9519867023956071,200.79303526928143,210.92
PEP,1.0213980195503278,0.9406100973628602,143.60294356438786,152.67
BILL,1.008642468827271,0.9373366266201468,46.53876351169029,49.65
MRVL,1.0053061572678705,0.9354016485614883,82.53048745258012,88.23
CLDX,1.0424058939222984,0.9269756367422022,24.611203155505468,26.55
DBRG,1.0178762364047615,0.9140020608413844,11.41588573990889,12.49
CVS,1.0052011090628514,0.9045297823213213,73.60158838748592,81.37
NESR,1.0156056940316145,0.9000748914083624,9.477788606530055,10.53
LW,1.0275054429664237,0.8996041817461182,58.438287646227835,64.96
SMCI,1.0216393994861823,0.8704126149746484,46.863015190235075,53.84
HBM,1.0432721186743752,0.8573875650467015,14.789935497055602,17.25
CRNX,1.043413222647594,0.8520291464162156,36.049353184870085,42.31
CCJ,1.0040419248847752,0.8503451746143635,77.49195576260695,91.13
FSLR,1.0032030542786867,0.8500583851575448,202.1353834066126,237.79
AMRK,1.0227399375275485,0.8188837604362755,24.320847684957382,29.7
ASML,1.0064686858068062,0.7263426977144537,740.5717511626799,1019.59
CLS,1.005513176659504,0.7208465255241774,201.7361086331963,279.86
CDE,1.0073897755091414,0.5935329996479819,13.710612291868383,23.1
