date,symbol,f10_T,a1_prev,sent7d,outcome_date,a1_outcome
20251219,XOM,119.69159572863923,116.54,0.12,20260102,122.65
20251219,LKQ,30.498151219821906,29.7,0.08,20260102,30.03
20251219,UIS,2.8751515848954776,2.8,0.42,20260102,2.6
20251219,VERA,48.93796574657545,47.69,0.41,20260102,48.62
20251219,ENOV,27.996487912890274,27.32,0.25,20260102,26.51
20251219,UHS,230.26370561578386,224.74,0.35,20260102,219.88
20251219,AHL,38.00306844335804,37.1,0.01,20260102,37.18
20251219,SPB,61.704345486579584,60.48,,20260102,60.04
20251219,PG,148.46151822986937,145.52,0.19,20260102,141.79
20251219,WELL,191.14172886144664,187.49,0.3,20260102,186.94
20251219,FI,69.30635712131554,68.0,-0.04,20260102,65.59
20251219,BIIB,173.14301519023508,169.91,0.05,20260102,177.82
20251219,MNKD,6.076439183505023,5.97,0.02,20260102,5.6
20251219,ATR,124.78948159553022,122.62,-0.31,20260102,122.54
20251219,ASIX,16.70735345470707,16.42,,20260102,17.22
20251219,ZBH,91.923181536801,90.4,0.16,20260102,90.02
20251219,SLB,38.73981095538166,38.13,0.28,20260102,40.2
20251219,KNF,74.98525856732434,73.85,0.29,20260102,72.74
20251219,SLP,18.831898700020634,18.56,0.13,20260102,18.11
20251219,LNTH,65.7212768844939,64.84,0.05,20260102,67.27
20251219,QUAD,6.599139220012381,6.52,0.31,20260102,5.81
20251219,FLOC,18.161772670275077,17.95,,20260102,19.02
20251219,SLVM,51.55889311280774,50.97,0.24,20260102,47.78
20251219,CDE,17.31226726559896,17.12,0.33,20260102,17.55
20251219,IMXI,15.541667354486437,15.37,,20260102,15.34
20251219,DBRG,13.266990841415216,13.15,,20260102,15.38
20251219,CON,19.79330637608927,19.62,0.31,20260102,19.41
20251219,HTO,50.38588157330836,49.95,0.14,20260102,49.25
20251219,ZTS,123.73401374581356,122.76,-0.12,20260102,125.92
20251219,IBM,302.8221590927128,300.45,0.17,20260102,291.5
20251219,AAPL,274.24675755146745,272.19,0.22,20260102,271.01
20251219,DOX,80.42440016825128,79.86,0.08,20260102,80.16
20251219,CVS,78.29716798146062,77.79,0.23,20260102,80.13
20251219,DXCM,66.33924977381311,65.91,-0.47,20260102,66.54
20251219,PEP,150.1987088300186,149.37,0.18,20260102,142.23
20251219,PFE,25.163923429786827,25.04,0.09,20260102,25.18
20251219,TX,38.393007968127485,38.23,0.18,20260102,39.13
20251219,HBM,19.045520150473802,18.97,0.17,20260102,20.1
20251219,CHMI,2.5890488643037415,2.58,,20260102,2.52
20251219,SLGN,41.32710972841701,41.19,0.23,20260102,41.25
20251219,WMT,115.18282055046744,114.83,0.11,20260102,112.76
20251219,LFST,6.958771844891351,6.94,0.21,20260102,6.96
20251219,TWLO,139.18380454278503,138.9,0.35,20260102,138.36
20251219,PRU,115.70300558721291,115.55,0.18,20260102,113.87
20251219,SPNT,22.043556054665796,22.04,,20260102,21.07
20251219,AMTM,28.664785400231743,28.69,0.32,20260102,30.48
20251219,NX,16.242077030523326,16.26,-0.13,20260102,15.37
20251219,KRO,4.7725751972190915,4.78,-0.19,20260102,4.48
20251219,ALK,51.71698250821416,51.87,-0.01,20260102,51.52
20251219,BA,207.64868025904354,208.27,0.17,20260102,227.77
20251219,HLF,14.147549642069174,14.21,0.44,20260102,12.82
20251219,PAR,36.662801066649735,36.83,0.2,20260102,35.73
20251219,DIS,111.32078109871271,111.87,0.2,20260102,111.85
20251219,CSTM,18.126256091173154,18.22,0.42,20260102,19.77
20251219,AVGO,328.1043062014889,329.88,-0.03,20260102,347.62
20251219,ZM,88.86441445373883,89.38,,20260102,83.32
20251219,QCOM,172.54122220282218,174.19,0.23,20260102,172.98
20251219,SHOP,165.21888581133632,166.8,0.4,20260102,157.2
20251219,HRTG,29.625885144680243,29.91,,20260102,27.28
20251219,CG,58.2436143077094,58.85,0.1,20260102,60.86
20251219,UPWK,20.254722385358967,20.47,0.06,20260102,19.84
20251219,MATV,12.535457135601023,12.71,0.19,20260102,11.82
20251219,FSLR,258.10036677989234,261.79,0.25,20260102,274.34
20251219,TXG,15.76871121093316,16.0,,20260102,16.62
20251219,GOOGL,297.3801069824289,302.46,0.26,20260102,315.15
20251219,BRZE,35.03042205679275,35.64,,20260102,32.55
20251219,NRDS,14.75478420977445,15.02,0.0,20260102,12.93
20251219,ERIE,283.4785318487008,289.05,0.19,20260102,277.81
20251219,ASML,1015.351781003476,1036.31,0.26,20260102,1163.78
20251219,PACS,34.67969325883716,35.4,-0.43,20260102,39.51
20251219,CCJ,85.7785054999127,87.58,0.02,20260102,98.56
20251219,ALAB,141.95038872398854,145.88,0.08,20260102,179.56
20251219,MRVL,81.95674235329598,84.47,0.15,20260102,89.39
20251219,GPCR,60.38931516960048,62.45,0.32,20260102,68.12
20251219,MDB,411.0107680830463,425.2,,20260102,399.65
20251219,CVNA,445.4152954715005,465.74,0.32,20260102,400.25
20251219,SBUX,85.48484008190346,89.42,0.14,20260102,83.97
20251219,ITGR,74.4591332677259,78.52,-0.37,20260102,76.78
20251219,AENT,7.232144807225282,7.67,0.25,20260102,8.01
20251219,TSLA,447.68781995523875,483.37,0.08,20260102,438.07
20251219,MU,225.13350613482328,248.55,0.24,20260102,315.42
20251219,AMRK,29.633426453548356,,,20260102,
20251223,LW,61.06922782971698,42.8,-0.08,20260106,
20251223,NX,16.62011412517262,15.23,-0.17,20260106,
20251223,TRVG,3.085980738400978,2.83,,20260106,
20251223,CVNA,464.3268434628022,433.59,0.43,20260106,
20251223,PMTS,16.269132077268615,15.23,-0.2,20260106,
20251223,NRDS,15.055275233726448,14.26,,20260106,
20251223,KRO,4.840428009079221,4.6,-0.36,20260106,
20251223,SLVM,51.093616688623996,49.04,0.27,20260106,
20251223,SBUX,89.56570205234839,86.17,0.19,20260106,
20251223,SMP,39.16784685957366,37.79,0.47,20260106,
20251223,MPAA,13.088706449103983,12.65,,20260106,
20251223,HLF,14.060310312534723,13.65,0.4,20260106,
20251223,QUAD,6.599139220012381,6.41,,20260106,
20251223,ENOV,27.957714877541626,27.2,0.33,20260106,
20251223,AHL,38.017853367406865,37.06,0.17,20260106,
20251223,CBZ,53.50242535832764,52.16,0.31,20260106,
20251223,PG,146.24176195615945,142.69,0.18,20260106,
20251223,MATV,12.826254900715861,12.53,0.22,20260106,
20251223,UTZ,10.564106522118697,10.35,,20260106,
20251223,UIS,2.8751515848954776,2.82,0.43,20260106,
20251223,DBRG,13.276684100252378,13.03,0.53,20260106,
20251223,WELL,189.9071877033698,186.43,0.26,20260106,
20251223,WMT,114.56924620244124,112.6,0.09,20260106,
20251223,KNF,74.59752821383788,73.32,0.29,20260106,
20251223,PEP,149.51048745258012,147.05,0.15,20260106,
20251223,HRTG,30.081468310026825,29.61,0.32,20260106,
20251223,UHS,230.1454262233933,226.64,0.3,20260106,
20251223,TNC,76.31592554086443,75.2,,20260106,
20251223,MNKD,6.076439183505023,5.99,0.03,20260106,
20251223,CAL,13.474842462818053,13.3,-0.01,20260106,
20251223,AAPL,274.5054937223219,270.97,0.15,20260106,
20251223,SLGN,41.47250861097443,40.97,0.2,20260106,
20251223,MAX,13.031715607688765,12.88,,20260106,
20251223,DDL,2.6095092141394582,2.58,0.08,20260106,
20251223,ZBH,90.7987635116903,89.8,0.19,20260106,
20251223,CON,19.89023896446088,19.68,0.15,20260106,
20251223,TBLA,4.152554284852622,4.11,0.31,20260106,
20251223,HTO,50.28894898493675,49.8,0.19,20260106,
20251223,IMXI,15.534274892462024,15.39,0.08,20260106,
20251223,ATR,123.81046245297694,122.74,0.3,20260106,
20251223,SPB,60.93857803844383,60.45,0.2,20260106,
20251223,XOM,119.04845153251536,118.15,0.16,20260106,
20251223,PAR,37.68059324455167,37.41,-0.08,20260106,
20251223,PRU,115.5769932223298,114.84,0.18,20260106,
20251223,DOX,80.56979905080871,80.1,0.38,20260106,
20251223,FI,68.9864795796892,68.62,0.06,20260106,
20251223,ZTS,124.22836994650879,123.78,0.24,20260106,
20251223,AHCO,10.323862795828639,10.29,-0.18,20260106,
20251223,DIS,112.52274519452072,112.38,0.25,20260106,
20251223,QCOM,174.334475087697,174.22,0.22,20260106,
20251223,SLB,38.35208060189521,38.33,0.28,20260106,
20251223,XPO,141.15619069538576,141.28,0.11,20260106,
20251223,PFE,25.163923429786827,25.21,0.06,20260106,
20251223,MRVL,84.64177505118965,84.8,0.4,20260106,
20251223,CVS,78.20992865192616,78.36,0.24,20260106,
20251223,HAL,28.111884493896923,28.19,0.11,20260106,
20251223,FLOC,18.21993222329804,18.28,,20260106,
20251223,UAL,115.54880180473326,116.02,0.18,20260106,
20251223,SHOP,168.9668640577134,169.67,0.04,20260106,
20251223,MD,21.908576411485534,22.0,0.02,20260106,
20251223,ASIX,16.775206266567196,16.85,0.22,20260106,
20251223,COP,92.87047554800718,93.31,0.22,20260106,
20251223,BRZE,35.922201869811595,36.1,,20260106,
20251223,LKQ,30.06195457214965,30.225,0.07,20260106,
20251223,ZM,89.47508976047999,89.99,,20260106,
20251223,ITGR,78.71447389723973,79.23,-0.41,20260106,
20251223,CVE,16.606882430437615,16.72,0.44,20260106,
20251223,GPCR,62.79324336121649,63.25,0.23,20260106,
20251223,TX,38.160369756035614,38.46,0.01,20260106,
20251223,ERIE,283.7111700607927,286.15,,20260106,
20251223,LFST,6.987851621402836,7.05,-0.08,20260106,
20251223,IBM,300.0401938064475,302.79,0.17,20260106,
20251223,AENT,7.755580784431993,7.85,0.18,20260106,
20251223,DXCM,66.4943419152077,67.43,-0.41,20260106,
20251223,BILL,55.127848050030956,56.13,0.07,20260106,
20251223,BIIB,171.52406600688877,174.7,0.19,20260106,
20251223,ALK,52.327657814955316,53.48,0.03,20260106,
20251223,TWLO,138.87362025999587,141.95,0.37,20260106,
20251223,SPNT,22.130795384200248,22.63,,20260106,
20251223,GOOGL,302.94403755495944,309.78,0.25,20260106,
20251223,ASML,1030.200538523198,1056.98,0.33,20260106,
20251223,MNMD,12.941830923318676,13.3,0.28,20260106,
20251223,STZ,137.89218282249487,141.74,0.07,20260106,
20251223,PRCT,33.32415763241853,34.26,0.25,20260106,
20251223,AVGO,331.84590411263315,341.45,0.09,20260106,
20251223,SNDX,20.784588022412343,21.48,0.33,20260106,
20251223,SLP,18.696193076300375,19.34,0.24,20260106,
20251223,BA,209.52917247345283,216.84,0.21,20260106,
20251223,HBM,19.02613363279948,19.72,0.14,20260106,
20251223,IMVT,26.556984889128746,27.54,-0.05,20260106,
20251223,CSTM,18.281348232567737,18.96,0.29,20260106,
20251223,CCJ,88.42476516245773,91.71,0.3,20260106,
20251223,UPWK,20.52613363279948,21.29,0.11,20260106,
20251223,MDB,423.4666056887986,439.68,,20260106,
20251223,GE,302.97463198996843,314.73,0.24,20260106,
20251223,LNTH,65.33354653100746,68.01,-0.15,20260106,
20251223,AMTM,28.684171917906067,29.87,0.32,20260106,
20251223,PACS,35.377607895112774,36.88,-0.14,20260106,
20251223,CG,59.048154791193795,61.68,0.09,20260106,
20251223,CHMI,2.5890488643037415,2.72,,20260106,
20251223,TXG,16.011042681862193,16.94,,20260106,
20251223,TSLA,459.597076276567,488.73,0.1,20260106,
20251223,FSLR,263.8369173108363,284.59,0.28,20260106,
20251223,CDE,17.23472119490167,18.89,0.33,20260106,
20251223,VERA,48.1237320042539,53.78,0.41,20260106,
20251223,MU,247.45708123680578,276.59,0.29,20260106,
20251223,CLS,274.08802272979796,306.86,0.27,20260106,
20251223,ALAB,147.4173867081475,172.62,0.1,20260106,
20251223,AMRK,29.633426453548356,,,20260106,
20251224,PRCT,34.80722623450421,32.72,0.26,20260107,
20251224,FSLR,284.13142196155616,269.39,0.27,20260107,
20251224,ALK,53.888272487738284,51.18,-0.02,20260107,
20251224,CAL,13.474842462818053,12.87,-0.1,20260107,
20251224,W,106.34140934270884,101.6,,20260107,
20251224,IMVT,27.87526809098268,26.76,-0.01,20260107,
20251224,UIS,2.8945381025698005,2.78,0.38,20260107,
20251224,LW,43.511639497785744,41.8,-0.11,20260107,
20251224,UAL,117.89221226647196,113.53,0.15,20260107,
20251224,ZM,90.06637854954683,87.16,,20260107,
20251224,MD,22.174705044364377,21.47,-0.05,20260107,
20251224,NX,15.621708464945002,15.13,-0.29,20260107,
20251224,MATV,12.651776241646957,12.27,0.24,20260107,
20251224,PAR,38.24280225710702,37.09,0.06,20260107,
20251224,SBUX,86.41539293027095,83.86,0.18,20260107,
20251224,LNTH,68.40630958238759,66.53,-0.18,20260107,
20251224,MNKD,6.095825701179347,5.93,,20260107,
20251224,FI,69.58746162759321,67.72,0.04,20260107,
20251224,AXON,607.045051507119,591.02,0.13,20260107,
20251224,UTZ,10.51564022793289,10.24,,20260107,
20251224,AHCO,10.382022348851605,10.11,-0.25,20260107,
20251224,ALAB,173.33716083871684,168.83,0.13,20260107,
20251224,CRNX,50.13231004269774,48.87,-0.01,20260107,
20251224,TXG,16.922209012555356,16.5,,20260107,
20251224,AHL,37.98828351930922,37.05,0.17,20260107,
20251224,PEP,147.2616514023587,143.68,0.14,20260107,
20251224,STZ,142.6709594292154,139.23,0.1,20260107,
20251224,UPWK,21.320980857446706,20.82,0.11,20260107,
20251224,KRO,4.665949350010317,4.56,-0.36,20260107,
20251224,MAX,12.9735560546658,12.68,,20260107,
20251224,ASIX,17.192016396565133,16.81,0.28,20260107,
20251224,XPO,143.19393287408138,140.09,0.05,20260107,
20251224,CBZ,53.366719734607386,52.23,0.29,20260107,
20251224,ITGR,79.4026952746782,77.77,-0.42,20260107,
20251224,SPB,60.909498261932356,59.68,0.31,20260107,
20251224,BILL,56.29103911049031,55.17,0.11,20260107,
20251224,LKQ,30.57085066110062,29.99,0.28,20260107,
20251224,UHS,231.54999400803163,227.27,0.3,20260107,
20251224,WMT,112.92072717099728,110.9,0.09,20260107,
20251224,PFE,25.328708830018574,24.88,0.05,20260107,
20251224,CLS,308.92559499055574,303.46,0.32,20260107,
20251224,FLOC,18.539809764924367,18.22,,20260107,
20251224,DHR,234.83914195806415,230.83,0.18,20260107,
20251224,DXCM,67.96771725845622,66.86,-0.41,20260107,
20251224,QUAD,6.492513372803606,6.4,,20260107,
20251224,CG,61.791347042110445,60.92,0.07,20260107,
20251224,ATR,123.92678155902286,122.19,0.3,20260107,
20251224,HTO,50.14355010237932,49.45,0.24,20260107,
20251224,SNDX,21.996245377057505,21.7,0.17,20260107,
20251224,ZTS,125.21708234789924,123.54,0.21,20260107,
20251224,COP,93.9173475024206,92.73,0.21,20260107,
20251224,TNC,76.26745924667863,75.32,,20260107,
20251224,AMTM,29.8279764606911,29.46,0.45,20260107,
20251224,TBLA,4.211693981047921,4.16,0.34,20260107,
20251224,BRZE,36.36809177632101,35.93,,20260107,
20251224,WELL,189.12358672878207,186.86,0.23,20260107,
20251224,SPNT,22.702697655592768,22.47,,20260107,
20251224,AENT,7.930059443500896,7.85,0.17,20260107,
20251224,DVN,36.702079411437914,36.34,0.23,20260107,
20251224,SHOP,171.08850065871968,169.53,0.04,20260107,
20251224,SLB,38.545945778638426,38.2,0.32,20260107,
20251224,IMXI,15.54905981651085,15.41,0.07,20260107,
20251224,FINV,5.368523356772116,5.33,0.29,20260107,
20251224,PMTS,15.62937699401597,15.52,-0.2,20260107,
20251224,XOM,120.23863791844575,119.42,0.19,20260107,
20251224,SLP,19.45226726559896,19.33,0.22,20260107,
20251224,DOX,80.80243726290058,80.3,0.41,20260107,
20251224,PRU,114.88877184489135,114.18,0.18,20260107,
20251224,TWLO,141.83006420533005,140.97,0.37,20260107,
20251224,LFST,7.094477468611609,7.06,-0.09,20260107,
20251224,AAPL,273.60361335534355,272.36,0.12,20260107,
20251224,BA,217.83629529690006,216.85,0.21,20260107,
20251224,HAL,28.24429318582245,28.17,0.26,20260107,
20251224,VERA,54.02692663608514,53.91,,20260107,
20251224,CVE,16.813871367121155,16.78,0.44,20260107,
20251224,BIIB,175.0650553165823,174.82,0.19,20260107,
20251224,MDB,437.50244448500814,437.13,,20260107,
20251224,GE,315.6146415136268,315.53,0.25,20260107,
20251224,DIS,113.01710139521595,113.22,0.26,20260107,
20251224,QCOM,174.3635548642085,174.75,0.23,20260107,
20251224,TX,38.383314709290325,38.47,0.14,20260107,
20251224,CDE,18.95042800907922,19.09,0.36,20260107,
20251224,NESR,14.966992031872511,15.08,0.36,20260107,
20251224,CSTM,18.998649386517677,19.17,0.22,20260107,
20251224,HBM,19.753128045586575,19.94,-0.04,20260107,
20251224,CVNA,433.1630163013285,437.35,0.43,20260107,
20251224,DBRG,13.16036499420644,13.29,0.54,20260107,
20251224,PACS,36.812210203012654,37.24,-0.09,20260107,
20251224,HRTG,29.790670544911983,30.17,0.32,20260107,
20251224,GOOGL,310.0395030237615,314.35,0.24,20260107,
20251224,BMRN,60.23764591038237,61.14,0.36,20260107,
20251224,ASML,1045.4807575276582,1061.84,0.34,20260107,
20251224,HLF,13.517487817653688,13.73,0.38,20260107,
20251224,CHMI,2.7247544880239998,2.77,,20260107,
20251224,IBM,298.69616537832735,303.78,0.2,20260107,
20251224,AVGO,343.0610045872288,349.32,0.1,20260107,
20251224,MNMD,13.678518594942938,14.02,0.28,20260107,
20251224,MRVL,84.96165259281598,87.68,0.39,20260107,
20251224,TSLA,463.55943592165204,485.56,0.09,20260107,
20251224,DDL,2.580429437627974,2.72,0.08,20260107,
20251224,MU,259.98780570943313,276.27,0.29,20260107,
20251224,GPCR,63.5687040681894,71.29,0.28,20260107,
20251224,ERIE,241.52198754781668,283.78,-0.33,20260107,
20251224,AMRK,29.633426453548356,,,20260107,
20251225,MNMD,14.376433231218552,13.43,0.35,20260108,
20251225,PMTS,15.910481500293645,15.19,-0.2,20260108,
20251225,CRTO,20.866369025888478,20.06,0.09,20260108,
20251225,BMRN,62.040592054094375,60.16,0.37,20260108,
20251225,BILL,56.789281082839956,55.23,0.08,20260108,
20251225,SNDX,22.209497071475056,21.6,0.17,20260108,
20251225,FLOC,18.481650211901396,18.02,,20260108,
20251225,AHL,37.9808910572848,37.05,0.24,20260108,
20251225,GPCR,71.36208417326709,69.69,0.22,20260108,
20251225,CDE,19.14429318582245,18.72,0.33,20260108,
20251225,CRNX,49.773659465722766,48.71,0.04,20260108,
20251225,UHS,232.0157191155696,227.08,0.31,20260108,
20251225,PAR,37.93261797431788,37.22,0.06,20260108,
20251225,HRTG,30.33349303979302,29.78,0.32,20260108,
20251225,PEP,146.35794150092858,143.74,0.15,20260108,
20251225,MNKD,6.037666148156378,5.93,0.02,20260108,
20251225,CBZ,53.43457254646751,52.51,0.36,20260108,
20251225,COP,93.35513848986525,91.8,0.18,20260108,
20251225,UIS,2.8557650672211548,2.81,0.45,20260108,
20251225,CSTM,19.202207822098064,18.9,0.22,20260108,
20251225,MRVL,87.75331113791844,86.49,0.39,20260108,
20251225,NX,15.52477587657339,15.31,-0.31,20260108,
20251225,SLP,19.442574006761795,19.18,0.27,20260108,
20251225,FINV,5.504228980492373,5.43,0.29,20260108,
20251225,TNC,76.38377835272456,75.37,,20260108,
20251225,PRCT,33.31446437358137,32.88,0.26,20260108,
20251225,AXON,598.156333153442,591.15,0.1,20260108,
20251225,SLB,38.419933413755345,37.97,0.33,20260108,
20251225,IMXI,15.563844740559674,15.385,0.07,20260108,
20251225,FI,68.7150683322487,67.95,-0.02,20260108,
20251225,UAL,116.0514892223933,114.81,0.16,20260108,
20251225,BRZE,36.20330637608927,35.83,,20260108,
20251225,WELL,189.4414625958318,187.7,0.23,20260108,
20251225,SHOP,170.98500619037793,169.45,0.23,20260108,
20251225,IMVT,27.119193901684103,26.88,-0.02,20260108,
20251225,UTZ,10.409014380724116,10.32,-0.24,20260108,
20251225,XPO,142.3142298931763,141.14,-0.01,20260108,
20251225,QUAD,6.482820113966445,6.43,,20260108,
20251225,HTO,49.80428604307868,49.4,0.29,20260108,
20251225,KRO,4.627176314661671,4.59,-0.7,20260108,
20251225,CVE,16.858226139267632,16.73,0.44,20260108,
20251225,HAL,28.224906668148126,28.03,0.26,20260108,
20251225,TX,38.393007968127485,38.16,0.14,20260108,
20251225,ALK,51.65882295519119,51.38,-0.05,20260108,
20251225,SPB,60.16311733147093,59.84,0.32,20260108,
20251225,HBM,19.96637974000413,19.86,0.01,20260108,
20251225,CHMI,2.773220782209806,2.76,,20260108,
20251225,LNTH,66.97170727448771,66.68,-0.24,20260108,
20251225,TWLO,140.88012483928827,140.31,,20260108,
20251225,GOOGL,315.3643322725036,314.09,0.23,20260108,
20251225,SLGN,40.9781524102792,40.83,0.15,20260108,
20251225,XOM,119.62674354375328,119.22,0.2,20260108,
20251225,AAPL,274.6311655767369,273.81,0.11,20260108,
20251225,LKQ,30.343059078427324,30.26,0.28,20260108,
20251225,ASIX,17.15324336121649,17.11,0.28,20260108,
20251225,SLVM,49.05803233282011,48.96,0.29,20260108,
20251225,LFST,7.10417072744877,7.09,-0.12,20260108,
20251225,LW,42.54231361406961,42.48,-0.12,20260108,
20251225,AVGO,350.6895992920747,350.22,0.1,20260108,
20251225,CG,61.054659370486185,60.99,0.0,20260108,
20251225,QCOM,174.87729758257805,174.77,0.23,20260108,
20251225,WMT,111.6640086268472,111.61,0.09,20260108,
20251225,DHR,231.54685409755402,231.47,0.17,20260108,
20251225,MD,21.782904557070523,21.78,-0.04,20260108,
20251225,AENT,7.930059443500896,7.935,0.17,20260108,
20251225,MDB,435.03066348153203,435.51,,20260108,
20251225,GE,316.39010222059966,316.75,0.23,20260108,
20251225,DDL,2.7161350613482327,2.72,,20260108,
20251225,BA,217.84598855573722,218.16,0.2,20260108,
20251225,STZ,140.23795146108793,140.49,0.14,20260108,
20251225,ALAB,169.6634157394327,169.97,0.19,20260108,
20251225,PRU,114.2490167616387,114.55,0.15,20260108,
20251225,PACS,37.16116752115046,37.31,-0.17,20260108,
20251225,ZTS,124.98444413580738,125.49,0.2,20260108,
20251225,DOX,80.99630243964381,81.35,0.26,20260108,
20251225,SBUX,84.17625013888669,84.57,0.16,20260108,
20251225,SPNT,22.547605514198185,22.66,,20260108,
20251225,UPWK,20.865397692100125,20.97,-0.08,20260108,
20251225,ZM,87.32318629863018,87.79,,20260108,
20251225,DIS,113.8313351375375,114.48,0.26,20260108,
20251225,BIIB,175.1537648608752,176.33,0.21,20260108,
20251225,CAL,13.058032332820114,13.15,-0.09,20260108,
20251225,ITGR,77.98747948445263,78.71,-0.4,20260108,
20251225,CLS,305.62988698592085,308.59,0.36,20260108,
20251225,FSLR,269.3976685290709,272.21,0.28,20260108,
20251225,CVNA,436.80768162410124,441.57,0.43,20260108,
20251225,TXG,16.46349446834177,16.69,,20260108,
20251225,DBRG,13.412389723972634,13.62,0.54,20260108,
20251225,ASML,1049.0734940715226,1065.52,0.34,20260108,
20251225,AMTM,29.430552848367487,29.91,0.18,20260108,
20251225,TBLA,4.248656291169981,4.32,0.39,20260108,
20251225,IBM,299.42801911874415,304.56,0.21,20260108,
20251225,VERA,54.15293900096824,55.67,,20260108,
20251225,HLF,13.59503388835098,14.18,0.35,20260108,
20251225,TSLA,461.21602545991334,485.4,0.08,20260108,
20251225,MU,259.751246924652,286.68,0.3,20260108,
20251225,ERIE,239.76997404803097,284.0,-0.19,20260108,
20251225,AMRK,29.633426453548356,,,20260108,
20251226,SBUX,87.07323645656417,84.57,0.14,20260109,
20251226,BILL,56.833635854986426,55.23,0.13,20260109,
20251226,MNMD,13.804530959826035,13.43,0.25,20260109,
20251226,UIS,2.8848448437326395,2.81,0.48,20260109,
20251226,PMTS,15.590603958667323,15.19,,20260109,
20251226,DHR,237.3969338185108,231.47,0.15,20260109,
20251226,NX,15.699254535642293,15.31,-0.52,20260109,
20251226,AHL,37.9808910572848,37.05,0.27,20260109,
20251226,SNDX,22.112564483103444,21.6,0.18,20260109,
20251226,CBZ,53.70598379390803,52.51,0.23,20260109,
20251226,PAR,38.05863033920096,37.22,0.24,20260109,
20251226,UHS,231.87526233710577,227.08,0.29,20260109,
20251226,ASIX,17.444041126331328,17.11,0.25,20260109,
20251226,UAL,116.99772436151808,114.81,0.15,20260109,
20251226,CRNX,49.61856732432818,48.71,0.33,20260109,
20251226,PEP,146.40229627307502,143.74,0.11,20260109,
20251226,PRCT,33.46955651497595,32.88,0.4,20260109,
20251226,LW,43.201455214996585,42.48,-0.12,20260109,
20251226,UPWK,21.316802550753163,20.97,-0.07,20260109,
20251226,UTZ,10.486560451421406,10.32,-0.24,20260109,
20251226,BMRN,61.090652688052565,60.16,0.38,20260109,
20251226,XOM,121.02963135505784,119.22,0.21,20260109,
20251226,FLOC,18.287785035158173,18.02,,20260109,
20251226,FI,68.93801328550342,67.95,0.0,20260109,
20251226,ZM,89.01293531055063,87.79,,20260109,
20251226,XPO,143.09043840573958,141.14,-0.05,20260109,
20251226,CAL,13.32944358026063,13.15,-0.1,20260109,
20251226,IMVT,27.235513007730034,26.88,-0.02,20260109,
20251226,QUAD,6.511899890477928,6.43,-0.31,20260109,
20251226,WELL,190.06242940588243,187.7,0.26,20260109,
20251226,AXON,598.2823455183251,591.15,0.06,20260109,
20251226,LKQ,30.604777067030682,30.26,0.29,20260109,
20251226,MD,22.012070879827306,21.78,0.23,20260109,
20251226,IMXI,15.545363585498643,15.385,0.08,20260109,
20251226,AENT,8.012452143616768,7.935,0.17,20260109,
20251226,ALK,51.85268813193442,51.38,-0.12,20260109,
20251226,AHCO,10.333556054665799,10.24,-0.42,20260109,
20251226,GDYN,9.353740337454962,9.27,0.27,20260109,
20251226,SHOP,170.92586649418263,169.45,0.21,20260109,
20251226,DBRG,13.732267265598958,13.62,0.49,20260109,
20251226,DOX,82.01409461754575,81.35,0.24,20260109,
20251226,SPB,60.31820947286551,59.84,0.3,20260109,
20251226,DXCM,67.95802399961906,67.42,-0.45,20260109,
20251226,BRZE,36.10637378771765,35.83,,20260109,
20251226,HTO,49.755819748892876,49.4,0.31,20260109,
20251226,COP,92.45366541800924,91.8,0.18,20260109,
20251226,AAPL,275.7030725702767,273.81,0.12,20260109,
20251226,STZ,141.45930207457025,140.49,0.19,20260109,
20251226,LNTH,67.11710615704513,66.68,-0.42,20260109,
20251226,CLS,310.6025287693846,308.59,0.36,20260109,
20251226,SLP,19.297175124204376,19.18,0.15,20260109,
20251226,LFST,7.133250503960254,7.09,-0.12,20260109,
20251226,SLB,38.19698846050063,37.97,0.33,20260109,
20251226,CVE,16.82126382914557,16.73,-0.64,20260109,
20251226,WMT,112.18887343058046,111.61,0.09,20260109,
20251226,DIS,115.05268575101984,114.48,0.26,20260109,
20251226,CVS,79.49913207726861,79.12,0.39,20260109,
20251226,ALAB,170.7684472468691,169.97,0.18,20260109,
20251226,BA,219.11580546340537,218.16,0.21,20260109,
20251226,CDE,18.78564260884748,18.72,0.36,20260109,
20251226,GOOGL,315.1721282598689,314.09,0.22,20260109,
20251226,VERA,55.85895255630863,55.67,0.14,20260109,
20251226,SPNT,22.731777432104252,22.66,,20260109,
20251226,GE,317.5726797987333,316.75,0.26,20260109,
20251226,ITGR,78.89864581514578,78.71,-0.3,20260109,
20251226,CG,61.12251218234631,60.99,-0.12,20260109,
20251226,CSTM,18.940489833494706,18.9,0.28,20260109,
20251226,HAL,28.089201044427867,28.03,0.27,20260109,
20251226,GPCR,69.81116275932128,69.69,0.22,20260109,
20251226,HBM,19.888833669306837,19.86,-0.04,20260109,
20251226,CHMI,2.7635275233726446,2.76,,20260109,
20251226,TBLA,4.325521340931096,4.32,0.36,20260109,
20251226,MRVL,86.59981333629624,86.49,0.42,20260109,
20251226,QCOM,174.8966841002524,174.77,0.17,20260109,
20251226,PRU,114.60766733861367,114.55,0.12,20260109,
20251226,FSLR,272.1311675211504,272.21,0.26,20260109,
20251226,BIIB,176.2700266265615,176.33,0.21,20260109,
20251226,DDL,2.7161350613482327,2.72,,20260109,
